population	trait_id	anc_effect	rank
Improved	X2020_estimatedPlotYield_NR	-0.203022539160596	79
Improved	X2020_estimatedPlotYield_NR	-0.19798993077531	80
Improved	X2020_estimatedPlotYield_NR	-0.194347648073375	81
Improved	X2020_estimatedPlotYield_NR	-0.191322178910197	82
Improved	X2020_estimatedPlotYield_NR	-0.188656668705031	83
Improved	X2020_estimatedPlotYield_NR	-0.1796790294489	84
Improved	X2020_estimatedPlotYield_NR	-0.176864922876228	85
Improved	X2020_estimatedPlotYield_NR	-0.176127593678714	86
Improved	X2020_estimatedPlotYield_NR	-0.175651195342271	87
Improved	X2020_estimatedPlotYield_NR	-0.172834558766284	88
Improved	X2020_estimatedPlotYield_NR	-0.171843332834259	89
Improved	X2020_estimatedPlotYield_NR	-0.170210032400601	90
Improved	X2020_estimatedPlotYield_NR	-0.168106168366389	91
Improved	X2020_estimatedPlotYield_NR	-0.167585188669566	92
Improved	X2020_estimatedPlotYield_NR	-0.165425853097552	93
Improved	X2020_estimatedPlotYield_NR	-0.159209653113516	94
Improved	X2020_estimatedPlotYield_NR	-0.158347357935632	95
Improved	X2020_estimatedPlotYield_NR	-0.153181234421533	96
Improved	X2020_estimatedPlotYield_NR	-0.147196883198195	97
Improved	X2020_estimatedPlotYield_NR	-0.146820994390239	98
Improved	X2020_estimatedPlotYield_NR	-0.145705534406858	99
Improved	X2020_estimatedPlotYield_NR	-0.130967260870636	100
Improved	X2020_estimatedPlotYield_NR	-0.126023486855966	101
Improved	X2020_estimatedPlotYield_NR	-0.123431026107789	102
Improved	X2020_estimatedPlotYield_NR	-0.109906387921544	103
Improved	X2020_estimatedPlotYield_NR	-0.0947535359086764	104
Improved	X2020_estimatedPlotYield_NR	-0.0737037181828311	105
Improved	X2020_estimatedPlotYield_NR	-0.0463340620175115	106
Improved	X2020_estimatedPlotYield_NR	0.0698169256109051	107
Improved	X2020_estimatedPlotYield_NR	0.0775171652707338	108
Improved	X2020_estimatedPlotYield_NR	0.0896578515359611	109
Improved	X2020_estimatedPlotYield_NR	0.109654804056494	110
Improved	X2020_estimatedPlotYield_NR	0.125173280931185	111
Improved	X2020_estimatedPlotYield_NR	0.130619013924324	112
Improved	X2020_estimatedPlotYield_NR	0.131261231117308	113
Improved	X2020_estimatedPlotYield_NR	0.141305898411426	114
Improved	X2020_estimatedPlotYield_NR	0.149473308287772	115
Improved	X2020_estimatedPlotYield_NR	0.151401557241097	116
Improved	X2020_estimatedPlotYield_NR	0.153051739207495	117
Improved	X2020_estimatedPlotYield_NR	0.15405743740087	118
Improved	X2020_estimatedPlotYield_NR	0.160157952693211	119
Improved	X2020_estimatedPlotYield_NR	0.167786827844949	120
Improved	X2020_estimatedPlotYield_NR	0.178031548575017	121
Improved	X2020_estimatedPlotYield_NR	0.181346728064446	122
Improved	X2020_estimatedPlotYield_NR	0.182582953034009	123
Improved	X2020_estimatedPlotYield_NR	0.182711054664315	124
Improved	X2020_estimatedPlotYield_NR	0.182995638114704	125
Improved	X2020_estimatedPlotYield_NR	0.190863734719463	126
Improved	X2020_estimatedPlotYield_NR	0.191874046910565	127
Improved	X2020_estimatedPlotYield_NR	0.197200920057329	128
Improved	X2020_estimatedPlotYield_NR	0.1985332978054	129
Improved	X2020_estimatedPlotYield_NR	0.199355029361466	130
Improved	X2020_estimatedPlotYield_NR	0.200589335909249	131
Improved	X2020_estimatedPlotYield_NR	0.201325715420534	132
Improved	X2020_estimatedPlotYield_NR	0.207091807967007	133
Improved	X2020_estimatedPlotYield_NR	0.210104988807196	134
Improved	X2020_estimatedPlotYield_NR	0.215061928471378	135
Improved	X2020_estimatedPlotYield_NR	0.217782955604479	136
Improved	X2020_estimatedPlotYield_NR	0.225033998287373	137
Improved	X2020_estimatedPlotYield_NR	0.227694530324052	138
Improved	X2020_estimatedPlotYield_NR	0.230442440156871	139
Improved	X2020_estimatedPlotYield_NR	0.230605993386109	140
Improved	X2020_estimatedPlotYield_NR	0.233165934377039	141
Improved	X2020_estimatedPlotYield_NR	0.233426065338067	142
Improved	X2020_estimatedPlotYield_NR	0.233903472105473	143
Improved	X2020_estimatedPlotYield_NR	0.237598883099312	144
Improved	X2020_estimatedPlotYield_NR	0.241594942692566	145
Improved	X2020_estimatedPlotYield_NR	0.242822368509958	146
Improved	X2020_estimatedPlotYield_NR	0.252652957939906	147
Improved	X2020_estimatedPlotYield_NR	0.255941110916127	148
Improved	X2020_estimatedPlotYield_NR	0.2559934899428	149
Improved	X2020_estimatedPlotYield_NR	0.263900149176024	150
Improved	X2020_estimatedPlotYield_NR	0.264787692298559	151
Improved	X2020_estimatedPlotYield_NR	0.265980525627714	152
Improved	X2020_estimatedPlotYield_NR	0.270545521792786	153
Improved	X2020_estimatedPlotYield_NR	0.273112988786024	154
Improved	X2020_estimatedPlotYield_NR	0.279228427074218	155
Improved	X2020_estimatedPlotYield_NR	0.285377971899856	156
Improved	X2020_estimatedPlotYield_NR	0.285953012617021	157
Improved	X2020_estimatedPlotYield_NR	0.288531122478793	158
Improved	X2020_estimatedPlotYield_NR	0.288941112416346	159
Improved	X2020_estimatedPlotYield_NR	0.291022836043279	160
Improved	X2020_estimatedPlotYield_NR	0.294975264700299	161
Improved	X2020_estimatedPlotYield_NR	0.299259385526946	162
Improved	X2020_estimatedPlotYield_NR	0.301203900825115	163
Improved	X2020_estimatedPlotYield_NR	0.301496352929972	164
Improved	X2020_estimatedPlotYield_NR	0.307946035541763	165
Improved	X2020_estimatedPlotYield_NR	0.314872011353696	166
Improved	X2020_estimatedPlotYield_NR	0.321011284601523	167
Improved	X2020_estimatedPlotYield_NR	0.323091543429114	168
Improved	X2020_estimatedPlotYield_NR	0.323324334196297	169
Improved	X2020_estimatedPlotYield_NR	0.335490735574345	170
Improved	X2020_estimatedPlotYield_NR	0.343837573785163	171
Improved	X2020_estimatedPlotYield_NR	0.355156349918252	172
Improved	X2020_estimatedPlotYield_NR	0.357472714213312	173
Improved	X2020_estimatedPlotYield_NR	0.366237500312298	174
Improved	X2020_estimatedPlotYield_NR	0.369078259409242	175
Improved	X2020_estimatedPlotYield_NR	0.379805867983313	176
Improved	X2020_estimatedPlotYield_NR	0.389709569844117	177
Improved	X2020_estimatedPlotYield_NR	0.402592565212864	178
Improved	X2020_estimatedPlotYield_NR	0.430556669641345	179
Improved	X2020_estimatedPlotYield_NR	0.461294550031275	180
Improved	X2020_estimatedPlotYield_NR	0.519828913472633	181
Landrace	X2020_estimatedPlotYield_NR	-1.02214077871927	1
Landrace	X2020_estimatedPlotYield_NR	-0.883433555913686	2
Landrace	X2020_estimatedPlotYield_NR	-0.849396870299628	3
Landrace	X2020_estimatedPlotYield_NR	-0.8455135069929	4
Landrace	X2020_estimatedPlotYield_NR	-0.677616055138316	5
Landrace	X2020_estimatedPlotYield_NR	-0.674851253886826	6
Landrace	X2020_estimatedPlotYield_NR	-0.661657132080162	7
Landrace	X2020_estimatedPlotYield_NR	-0.652021449536514	8
Landrace	X2020_estimatedPlotYield_NR	-0.649881913826915	9
Landrace	X2020_estimatedPlotYield_NR	-0.646416678668075	10
Landrace	X2020_estimatedPlotYield_NR	-0.641512859283558	11
Landrace	X2020_estimatedPlotYield_NR	-0.612194022639881	12
Landrace	X2020_estimatedPlotYield_NR	-0.606270774369717	13
Landrace	X2020_estimatedPlotYield_NR	-0.582415202597212	14
Landrace	X2020_estimatedPlotYield_NR	-0.573463443137065	15
Landrace	X2020_estimatedPlotYield_NR	-0.554985247386522	16
Landrace	X2020_estimatedPlotYield_NR	-0.55062276221265	17
Landrace	X2020_estimatedPlotYield_NR	-0.544121394814925	18
Landrace	X2020_estimatedPlotYield_NR	-0.536363349382466	19
Landrace	X2020_estimatedPlotYield_NR	-0.532704321817492	20
Landrace	X2020_estimatedPlotYield_NR	-0.502929449543372	21
Landrace	X2020_estimatedPlotYield_NR	-0.502099607358563	22
Landrace	X2020_estimatedPlotYield_NR	-0.482017160980708	23
Landrace	X2020_estimatedPlotYield_NR	-0.476500874937209	24
Landrace	X2020_estimatedPlotYield_NR	-0.459361446819864	25
Landrace	X2020_estimatedPlotYield_NR	-0.456220494275729	26
Landrace	X2020_estimatedPlotYield_NR	-0.452756452784807	27
Landrace	X2020_estimatedPlotYield_NR	-0.452092218633858	28
Landrace	X2020_estimatedPlotYield_NR	-0.44846714216683	29
Landrace	X2020_estimatedPlotYield_NR	-0.442453536457072	30
Landrace	X2020_estimatedPlotYield_NR	-0.438745716564054	31
Landrace	X2020_estimatedPlotYield_NR	-0.422734964349811	32
Landrace	X2020_estimatedPlotYield_NR	-0.419640633577899	33
Landrace	X2020_estimatedPlotYield_NR	-0.419171698474032	34
Landrace	X2020_estimatedPlotYield_NR	-0.405714663339226	35
Landrace	X2020_estimatedPlotYield_NR	-0.403079139252376	36
Landrace	X2020_estimatedPlotYield_NR	-0.395762654451246	37
Landrace	X2020_estimatedPlotYield_NR	-0.390933044797964	38
Landrace	X2020_estimatedPlotYield_NR	-0.38838570083539	39
Landrace	X2020_estimatedPlotYield_NR	-0.388142490365354	40
Landrace	X2020_estimatedPlotYield_NR	-0.386643314208258	41
Landrace	X2020_estimatedPlotYield_NR	-0.381673594510188	42
Landrace	X2020_estimatedPlotYield_NR	-0.380140897638793	43
Landrace	X2020_estimatedPlotYield_NR	-0.376777921041604	44
Landrace	X2020_estimatedPlotYield_NR	-0.373809184078129	45
Landrace	X2020_estimatedPlotYield_NR	-0.362154771755928	46
Landrace	X2020_estimatedPlotYield_NR	-0.361889144215511	47
Landrace	X2020_estimatedPlotYield_NR	-0.354745972939242	48
Landrace	X2020_estimatedPlotYield_NR	-0.354198529560998	49
Landrace	X2020_estimatedPlotYield_NR	-0.350347487566755	50
Landrace	X2020_estimatedPlotYield_NR	-0.349204690727701	51
Landrace	X2020_estimatedPlotYield_NR	-0.340418924126297	52
Landrace	X2020_estimatedPlotYield_NR	-0.336814534793373	53
Landrace	X2020_estimatedPlotYield_NR	-0.336674873625825	54
Landrace	X2020_estimatedPlotYield_NR	-0.333447914209248	55
Landrace	X2020_estimatedPlotYield_NR	-0.331580453869317	56
Landrace	X2020_estimatedPlotYield_NR	-0.32549130587796	57
Landrace	X2020_estimatedPlotYield_NR	-0.325357918786283	58
Landrace	X2020_estimatedPlotYield_NR	-0.322572842243779	59
Landrace	X2020_estimatedPlotYield_NR	-0.322572842243779	60
Landrace	X2020_estimatedPlotYield_NR	-0.321796856383027	61
Landrace	X2020_estimatedPlotYield_NR	-0.3117588898589	62
Landrace	X2020_estimatedPlotYield_NR	-0.309290840083627	63
Landrace	X2020_estimatedPlotYield_NR	-0.304728021737765	64
Landrace	X2020_estimatedPlotYield_NR	-0.302544250732155	65
Landrace	X2020_estimatedPlotYield_NR	-0.297391532484125	66
Landrace	X2020_estimatedPlotYield_NR	-0.296955074308763	67
Landrace	X2020_estimatedPlotYield_NR	-0.295641930562024	68
Landrace	X2020_estimatedPlotYield_NR	-0.294142803843174	69
Landrace	X2020_estimatedPlotYield_NR	-0.292945400962975	70
Landrace	X2020_estimatedPlotYield_NR	-0.289101939909973	71
Landrace	X2020_estimatedPlotYield_NR	-0.288883252159917	72
Landrace	X2020_estimatedPlotYield_NR	-0.287051817272691	73
Landrace	X2020_estimatedPlotYield_NR	-0.283330125900445	74
Landrace	X2020_estimatedPlotYield_NR	-0.28300072635807	75
Landrace	X2020_estimatedPlotYield_NR	-0.28296984775236	76
Landrace	X2020_estimatedPlotYield_NR	-0.279762821837909	77
Landrace	X2020_estimatedPlotYield_NR	-0.278134155004169	78
Landrace	X2020_estimatedPlotYield_NR	-0.276673182044747	79
Landrace	X2020_estimatedPlotYield_NR	-0.27538173402643	80
Landrace	X2020_estimatedPlotYield_NR	-0.274395495319316	81
Landrace	X2020_estimatedPlotYield_NR	-0.268694052727197	82
Landrace	X2020_estimatedPlotYield_NR	-0.268030909202078	83
Landrace	X2020_estimatedPlotYield_NR	-0.267731357457853	84
Landrace	X2020_estimatedPlotYield_NR	-0.267327244482867	85
Landrace	X2020_estimatedPlotYield_NR	-0.264098362289715	86
Landrace	X2020_estimatedPlotYield_NR	-0.262242991917299	87
Landrace	X2020_estimatedPlotYield_NR	-0.261295947366838	88
Landrace	X2020_estimatedPlotYield_NR	-0.261022468263111	89
Landrace	X2020_estimatedPlotYield_NR	-0.258276818236581	90
Landrace	X2020_estimatedPlotYield_NR	-0.256291060845554	91
Landrace	X2020_estimatedPlotYield_NR	-0.254673858702155	92
Landrace	X2020_estimatedPlotYield_NR	-0.253658091403287	93
Landrace	X2020_estimatedPlotYield_NR	-0.2534981513672	94
Landrace	X2020_estimatedPlotYield_NR	-0.253481369867507	95
Landrace	X2020_estimatedPlotYield_NR	-0.247771024784365	96
Landrace	X2020_estimatedPlotYield_NR	-0.247466083954092	97
Landrace	X2020_estimatedPlotYield_NR	-0.24361350433894	98
Landrace	X2020_estimatedPlotYield_NR	-0.241692949244241	99
Landrace	X2020_estimatedPlotYield_NR	-0.240863104987042	100
Landrace	X2020_estimatedPlotYield_NR	-0.239686998448257	101
Landrace	X2020_estimatedPlotYield_NR	-0.239664808515831	102
Landrace	X2020_estimatedPlotYield_NR	-0.239569348400857	103
Landrace	X2020_estimatedPlotYield_NR	-0.23815835389273	104
Landrace	X2020_estimatedPlotYield_NR	-0.236651794360752	105
Landrace	X2020_estimatedPlotYield_NR	-0.233891027997582	106
Landrace	X2020_estimatedPlotYield_NR	-0.232855068943138	107
Landrace	X2020_estimatedPlotYield_NR	-0.231195405877528	108
Landrace	X2020_estimatedPlotYield_NR	-0.227407061026203	109
Landrace	X2020_estimatedPlotYield_NR	-0.22628699350911	110
Landrace	X2020_estimatedPlotYield_NR	-0.221267086796783	111
Landrace	X2020_estimatedPlotYield_NR	-0.220097686761928	112
Landrace	X2020_estimatedPlotYield_NR	-0.219582298038141	113
Landrace	X2020_estimatedPlotYield_NR	-0.21947890711426	114
Landrace	X2020_estimatedPlotYield_NR	-0.218814899592659	115
Landrace	X2020_estimatedPlotYield_NR	-0.214024172710471	116
Landrace	X2020_estimatedPlotYield_NR	-0.211057920916423	117
Landrace	X2020_estimatedPlotYield_NR	-0.209272913122972	118
Landrace	X2020_estimatedPlotYield_NR	-0.209114617718889	119
Landrace	X2020_estimatedPlotYield_NR	-0.208327619538298	120
Landrace	X2020_estimatedPlotYield_NR	-0.208059134655559	121
Landrace	X2020_estimatedPlotYield_NR	-0.207645880037836	122
Landrace	X2020_estimatedPlotYield_NR	-0.204789002249666	123
Landrace	X2020_estimatedPlotYield_NR	-0.204493361013015	124
Landrace	X2020_estimatedPlotYield_NR	-0.20235122033158	125
Landrace	X2020_estimatedPlotYield_NR	-0.199283208991296	126
Landrace	X2020_estimatedPlotYield_NR	-0.197746715490151	127
Landrace	X2020_estimatedPlotYield_NR	-0.197645501711074	128
Landrace	X2020_estimatedPlotYield_NR	-0.195758362933046	129
Landrace	X2020_estimatedPlotYield_NR	-0.191322178910197	130
Landrace	X2020_estimatedPlotYield_NR	-0.183322384342418	131
Landrace	X2020_estimatedPlotYield_NR	-0.181305105232486	132
Landrace	X2020_estimatedPlotYield_NR	-0.18113150871865	133
Landrace	X2020_estimatedPlotYield_NR	-0.180669264438115	134
Landrace	X2020_estimatedPlotYield_NR	-0.178371043668399	135
Landrace	X2020_estimatedPlotYield_NR	-0.175651195342271	136
Landrace	X2020_estimatedPlotYield_NR	-0.175279120716437	137
Landrace	X2020_estimatedPlotYield_NR	-0.174847650759011	138
Landrace	X2020_estimatedPlotYield_NR	-0.167585188669566	139
Landrace	X2020_estimatedPlotYield_NR	-0.165702595241953	140
Landrace	X2020_estimatedPlotYield_NR	-0.160415462433119	141
Landrace	X2020_estimatedPlotYield_NR	-0.158411432492517	142
Landrace	X2020_estimatedPlotYield_NR	-0.157287671077136	143
Landrace	X2020_estimatedPlotYield_NR	-0.156704054544951	144
Landrace	X2020_estimatedPlotYield_NR	-0.153401790548544	145
Landrace	X2020_estimatedPlotYield_NR	-0.153199213577966	146
Landrace	X2020_estimatedPlotYield_NR	-0.153181234421533	147
Landrace	X2020_estimatedPlotYield_NR	-0.152918325355533	148
Landrace	X2020_estimatedPlotYield_NR	-0.148791742160859	149
Landrace	X2020_estimatedPlotYield_NR	-0.148393211774199	150
Landrace	X2020_estimatedPlotYield_NR	-0.146564737687291	151
Landrace	X2020_estimatedPlotYield_NR	-0.14606762574674	152
Landrace	X2020_estimatedPlotYield_NR	-0.136620485150033	153
Landrace	X2020_estimatedPlotYield_NR	-0.135398118183349	154
Landrace	X2020_estimatedPlotYield_NR	-0.134611826396887	155
Landrace	X2020_estimatedPlotYield_NR	-0.133182238892739	156
Landrace	X2020_estimatedPlotYield_NR	-0.128443728283091	157
Landrace	X2020_estimatedPlotYield_NR	-0.122828121661211	158
Landrace	X2020_estimatedPlotYield_NR	-0.120949448051787	159
Landrace	X2020_estimatedPlotYield_NR	-0.119140558039572	160
Landrace	X2020_estimatedPlotYield_NR	-0.115394669027938	161
Landrace	X2020_estimatedPlotYield_NR	-0.0852489697126424	162
Landrace	X2020_estimatedPlotYield_NR	-0.0843284203607239	163
Landrace	X2020_estimatedPlotYield_NR	-0.0678394941927674	164
Landrace	X2020_estimatedPlotYield_NR	-0.05494779840916	165
Landrace	X2020_estimatedPlotYield_NR	-0.0463340620175115	166
Landrace	X2020_estimatedPlotYield_NR	0.0700364481548875	167
Landrace	X2020_estimatedPlotYield_NR	0.082472439219644	168
Landrace	X2020_estimatedPlotYield_NR	0.0948894276789763	169
Landrace	X2020_estimatedPlotYield_NR	0.100937717295358	170
Landrace	X2020_estimatedPlotYield_NR	0.112324307031318	171
Landrace	X2020_estimatedPlotYield_NR	0.118043901164796	172
Landrace	X2020_estimatedPlotYield_NR	0.118598689976413	173
Landrace	X2020_estimatedPlotYield_NR	0.130133383990193	174
Landrace	X2020_estimatedPlotYield_NR	0.137857322625118	175
Landrace	X2020_estimatedPlotYield_NR	0.138276714384813	176
Landrace	X2020_estimatedPlotYield_NR	0.138698787068397	177
Landrace	X2020_estimatedPlotYield_NR	0.139082637900435	178
Landrace	X2020_estimatedPlotYield_NR	0.139735085274802	179
Landrace	X2020_estimatedPlotYield_NR	0.145915500495215	180
Landrace	X2020_estimatedPlotYield_NR	0.146064224761222	181
Landrace	X2020_estimatedPlotYield_NR	0.147227164964392	182
Landrace	X2020_estimatedPlotYield_NR	0.150155500586169	183
Landrace	X2020_estimatedPlotYield_NR	0.153547121788167	184
Landrace	X2020_estimatedPlotYield_NR	0.15405743740087	185
Landrace	X2020_estimatedPlotYield_NR	0.155404125343597	186
Landrace	X2020_estimatedPlotYield_NR	0.157916279105554	187
Landrace	X2020_estimatedPlotYield_NR	0.16017338519141	188
Landrace	X2020_estimatedPlotYield_NR	0.165327740017709	189
Landrace	X2020_estimatedPlotYield_NR	0.168615997392024	190
Landrace	X2020_estimatedPlotYield_NR	0.174989375050684	191
Landrace	X2020_estimatedPlotYield_NR	0.178031548575017	192
Landrace	X2020_estimatedPlotYield_NR	0.180177656316033	193
Landrace	X2020_estimatedPlotYield_NR	0.181346728064446	194
Landrace	X2020_estimatedPlotYield_NR	0.181407183315766	195
Landrace	X2020_estimatedPlotYield_NR	0.181635039331592	196
Landrace	X2020_estimatedPlotYield_NR	0.182711054664315	197
Landrace	X2020_estimatedPlotYield_NR	0.187429179517889	198
Landrace	X2020_estimatedPlotYield_NR	0.189330513354981	199
Landrace	X2020_estimatedPlotYield_NR	0.190863734719463	200
Landrace	X2020_estimatedPlotYield_NR	0.192781568394784	201
Landrace	X2020_estimatedPlotYield_NR	0.194383018707495	202
Landrace	X2020_estimatedPlotYield_NR	0.195395835338521	203
Landrace	X2020_estimatedPlotYield_NR	0.197200920057329	204
Landrace	X2020_estimatedPlotYield_NR	0.1985332978054	205
Landrace	X2020_estimatedPlotYield_NR	0.199114732027866	206
Landrace	X2020_estimatedPlotYield_NR	0.200589335909249	207
Landrace	X2020_estimatedPlotYield_NR	0.206334480060934	208
Landrace	X2020_estimatedPlotYield_NR	0.207091807967007	209
Landrace	X2020_estimatedPlotYield_NR	0.208074344175038	210
Landrace	X2020_estimatedPlotYield_NR	0.208099328219516	211
Landrace	X2020_estimatedPlotYield_NR	0.208227214752121	212
Landrace	X2020_estimatedPlotYield_NR	0.210104988807196	213
Landrace	X2020_estimatedPlotYield_NR	0.213607703906036	214
Landrace	X2020_estimatedPlotYield_NR	0.214831193334802	215
Landrace	X2020_estimatedPlotYield_NR	0.215396072791298	216
Landrace	X2020_estimatedPlotYield_NR	0.219497506142399	217
Landrace	X2020_estimatedPlotYield_NR	0.22061213447254	218
Landrace	X2020_estimatedPlotYield_NR	0.220628852985099	219
Landrace	X2020_estimatedPlotYield_NR	0.22528848840975	220
Landrace	X2020_estimatedPlotYield_NR	0.226707455552831	221
Landrace	X2020_estimatedPlotYield_NR	0.229414949883362	222
Landrace	X2020_estimatedPlotYield_NR	0.233165934377039	223
Landrace	X2020_estimatedPlotYield_NR	0.235788483302016	224
Landrace	X2020_estimatedPlotYield_NR	0.23675781591299	225
Landrace	X2020_estimatedPlotYield_NR	0.237323999277317	226
Landrace	X2020_estimatedPlotYield_NR	0.241253144735836	227
Landrace	X2020_estimatedPlotYield_NR	0.24178300358926	228
Landrace	X2020_estimatedPlotYield_NR	0.242422174083762	229
Landrace	X2020_estimatedPlotYield_NR	0.24734843612168	230
Landrace	X2020_estimatedPlotYield_NR	0.248795795781641	231
Landrace	X2020_estimatedPlotYield_NR	0.252652957939906	232
Landrace	X2020_estimatedPlotYield_NR	0.255093221687011	233
Landrace	X2020_estimatedPlotYield_NR	0.255242674831082	234
Landrace	X2020_estimatedPlotYield_NR	0.255941110916127	235
Landrace	X2020_estimatedPlotYield_NR	0.2559934899428	236
Landrace	X2020_estimatedPlotYield_NR	0.25818637087663	237
Landrace	X2020_estimatedPlotYield_NR	0.260130110357313	238
Landrace	X2020_estimatedPlotYield_NR	0.262821819161092	239
Landrace	X2020_estimatedPlotYield_NR	0.263765224627844	240
Landrace	X2020_estimatedPlotYield_NR	0.263900149176024	241
Landrace	X2020_estimatedPlotYield_NR	0.266155476013161	242
Landrace	X2020_estimatedPlotYield_NR	0.268852089503809	243
Landrace	X2020_estimatedPlotYield_NR	0.270545521792786	244
Landrace	X2020_estimatedPlotYield_NR	0.270822823546024	245
Landrace	X2020_estimatedPlotYield_NR	0.270842551965743	246
Landrace	X2020_estimatedPlotYield_NR	0.275075017793668	247
Landrace	X2020_estimatedPlotYield_NR	0.27837770431461	248
Landrace	X2020_estimatedPlotYield_NR	0.279228427074218	249
Landrace	X2020_estimatedPlotYield_NR	0.280391331658363	250
Landrace	X2020_estimatedPlotYield_NR	0.282990982168048	251
Landrace	X2020_estimatedPlotYield_NR	0.285377971899856	252
