population	trait_id	anc_effect	rank
Improved	X2020_panicleGrainWeight_NR	-0.189596557801458	50
Improved	X2020_panicleGrainWeight_NR	-0.188623264331625	51
Improved	X2020_panicleGrainWeight_NR	-0.188415652598298	52
Improved	X2020_paniclesPerPlot_NR	-0.185417499901142	53
Improved	X2020_panicleGrainWeight_NR	-0.184568500531385	54
Improved	X2020_panicleGrainWeight_NR	-0.183812301777754	55
Improved	X2020_panicleGrainWeight_NR	-0.183557749692537	56
Improved	X2020_panicleGrainWeight_NR	-0.183362113180904	57
Improved	X2020_panicleGrainWeight_NR	-0.181676881725262	58
Improved	X2020_paniclesPerPlot_NR	-0.178805539177992	59
Improved	X2020_panicleGrainWeight_NR	-0.177565495554114	60
Improved	X2020_panicleGrainWeight_NR	-0.17692144400002	61
Improved	X2020_panicleGrainWeight_NR	-0.176196150896885	62
Improved	X2020_paniclesPerPlot_NR	-0.173993820549665	63
Improved	X2020_panicleGrainWeight_NR	-0.173854935724684	64
Improved	X2020_panicleGrainWeight_NR	-0.17352270600822	65
Improved	X2020_paniclesPerPlot_NR	-0.17289528200236	66
Improved	X2020_panicleGrainWeight_NR	-0.171734452115124	67
Improved	X2020_panicleGrainWeight_NR	-0.171167652332134	68
Improved	X2020_rachisDiameterUpper_NR	-0.170824006676314	69
Improved	X2020_rachisDiameterUpper_NR	-0.170416418204924	70
Improved	X2020_panicleGrainWeight_NR	-0.170200368269006	71
Improved	X2020_panicleGrainWeight_NR	-0.168998551663176	72
Improved	X2020_panicleGrainWeight_NR	-0.168697953990904	73
Improved	X2020_panicleGrainWeight_NR	-0.166121454396175	74
Improved	X2020_panicleGrainWeight_NR	-0.166040667614722	75
Improved	X2020_panicleGrainWeight_NR	-0.164757459364494	76
Improved	X2020_rachisDiameterUpper_NR	-0.164381085664368	77
Improved	X2020_panicleGrainWeight_NR	-0.162968329715506	78
Improved	X2020_panicleGrainWeight_NR	-0.162390595946545	79
Improved	X2020_panicleGrainWeight_NR	-0.161979009363133	80
Improved	X2020_panicleGrainWeight_NR	-0.160363385806296	81
Improved	X2020_panicleGrainWeight_NR	-0.158630897509107	82
Improved	X2020_panicleGrainWeight_NR	-0.158224339089223	83
Improved	X2020_panicleGrainWeight_NR	-0.157216998338797	84
Improved	X2020_paniclesPerPlot_NR	-0.156044242650386	85
Improved	X2020_panicleGrainWeight_NR	-0.155231805094634	86
Improved	X2020_panicleGrainWeight_NR	-0.155130081731522	87
Improved	X2020_paniclesPerPlot_NR	-0.154801273998089	88
Improved	X2020_panicleGrainWeight_NR	-0.154667207056596	89
Improved	X2020_panicleGrainWeight_NR	-0.152254058615766	90
Improved	X2020_panicleGrainWeight_NR	-0.152004144383139	91
Improved	X2020_paniclesPerPlot_NR	-0.151825414358611	92
Improved	X2020_panicleGrainWeight_NR	-0.151699070448819	93
Improved	X2020_panicleGrainWeight_NR	-0.151265148354869	94
Improved	X2020_panicleGrainWeight_NR	-0.150677927241869	95
Improved	X2020_panicleGrainWeight_NR	-0.149363110692894	96
Improved	X2020_rachisDiameterUpper_NR	-0.14890460728552	97
Improved	X2020_panicleGrainWeight_NR	-0.148595373489057	98
Improved	X2020_paniclesPerPlot_NR	-0.14649924290992	99
Improved	X2020_panicleGrainWeight_NR	-0.146397570505515	100
Improved	X2020_paniclesPerPlot_NR	-0.146374441102172	101
Improved	X2020_paniclesPerPlot_NR	-0.145280530014082	102
Improved	X2020_panicleGrainWeight_NR	-0.145215565613881	103
Improved	X2020_paniclesPerPlot_NR	-0.142957449683469	104
Improved	X2020_rachisDiameterUpper_NR	-0.14142847093932	105
Improved	X2020_paniclesPerPlot_NR	-0.1404549501461	106
Improved	X2020_rachisDiameterUpper_NR	-0.13855804720745	107
Improved	X2020_paniclesPerPlot_NR	-0.138297361357088	108
Improved	X2020_rachisDiameterUpper_NR	-0.13801182467616	109
Improved	X2020_panicleGrainWeight_NR	-0.137162011978352	110
Improved	X2020_rachisDiameterUpper_NR	-0.137158952913625	111
Improved	X2020_panicleGrainWeight_NR	-0.136905067114089	112
Improved	X2020_rachisDiameterUpper_NR	-0.136135336406169	113
Improved	X2020_panicleGrainWeight_NR	-0.136116765971318	114
Improved	X2020_paniclesPerPlot_NR	-0.13586203415405	115
Improved	X2020_panicleGrainWeight_NR	-0.135009844569541	116
Improved	X2020_paniclesPerPlot_NR	-0.133890275789912	117
Improved	X2020_rachisDiameterUpper_NR	-0.133872493169142	118
Improved	X2020_panicleGrainWeight_NR	-0.133441634436621	119
Improved	X2020_panicleGrainWeight_NR	-0.132622907073103	120
Improved	X2020_panicleGrainWeight_NR	-0.132274036274746	121
Improved	X2020_paniclesPerPlot_NR	-0.130272599690653	122
Improved	X2020_panicleGrainWeight_NR	-0.130153306364416	123
Improved	X2020_panicleGrainWeight_NR	-0.128845065976188	124
Improved	X2020_paniclesPerPlot_NR	-0.128218573881739	125
Improved	X2020_panicleGrainWeight_NR	-0.128120966594343	126
Improved	X2020_panicleGrainWeight_NR	-0.127811115024418	127
Improved	X2020_panicleGrainWeight_NR	-0.127002521244334	128
Improved	X2020_panicleGrainWeight_NR	-0.126302443629049	129
Improved	X2020_rachisDiameterUpper_NR	-0.124098480525622	130
Improved	X2020_rachisDiameterUpper_NR	-0.122575172183699	131
Improved	X2020_paniclesPerPlot_NR	-0.121958818013017	132
Improved	X2020_paniclesPerPlot_NR	-0.121802754883259	133
Improved	X2020_rachisDiameterUpper_NR	-0.121800824780294	134
Improved	X2020_paniclesPerPlot_NR	-0.121432133516508	135
Improved	X2020_rachisDiameterUpper_NR	-0.119650889307982	136
Improved	X2020_panicleGrainWeight_NR	-0.119623700057132	137
Improved	X2020_paniclesPerPlot_NR	-0.118968405786315	138
Improved	X2020_paniclesPerPlot_NR	-0.118488392975129	139
Improved	X2020_panicleGrainWeight_NR	-0.118448393643662	140
Improved	X2020_rachisDiameterUpper_NR	-0.117885539535252	141
Improved	X2020_panicleGrainWeight_NR	-0.117143571549699	142
Improved	X2020_panicleGrainWeight_NR	-0.116871021418956	143
Improved	X2020_paniclesPerPlot_NR	-0.116223684697433	144
Improved	X2020_panicleGrainWeight_NR	-0.114303273496848	145
Improved	X2020_paniclesPerPlot_NR	-0.113811030902813	146
Improved	X2020_panicleGrainWeight_NR	-0.113273227888159	147
Improved	X2020_rachisDiameterUpper_NR	-0.113229154729692	148
Improved	X2020_paniclesPerPlot_NR	-0.112892695226512	149
Improved	X2020_paniclesPerPlot_NR	-0.111504399594663	150
Improved	X2020_panicleGrainWeight_NR	-0.111299768817555	151
Improved	X2020_paniclesPerPlot_NR	-0.110919558070233	152
Improved	X2020_paniclesPerPlot_NR	-0.110278724899073	153
Improved	X2020_panicleGrainWeight_NR	-0.110052062995572	154
Improved	X2020_panicleGrainWeight_NR	-0.109517952273232	155
Improved	X2020_paniclesPerPlot_NR	-0.109442748618014	156
Improved	X2020_panicleGrainWeight_NR	-0.109316005950691	157
Improved	X2020_paniclesPerPlot_NR	-0.108776088045438	158
Improved	X2020_panicleGrainWeight_NR	-0.108524099926673	159
Improved	X2020_paniclesPerPlot_NR	-0.10817565715083	160
Improved	X2020_panicleGrainWeight_NR	-0.107604283031006	161
Improved	X2020_paniclesPerPlot_NR	-0.107301436953311	162
Improved	X2020_rachisDiameterUpper_NR	-0.106781869682587	163
Improved	X2020_rachisDiameterUpper_NR	-0.106726171083985	164
Improved	X2020_paniclesPerPlot_NR	-0.10648873097469	165
Improved	X2020_paniclesPerPlot_NR	-0.106319292068361	166
Improved	X2020_panicleGrainWeight_NR	-0.106266154117042	167
Improved	X2020_panicleGrainWeight_NR	-0.106200398129191	168
Improved	X2020_rachisDiameterUpper_NR	-0.106072542902235	169
Improved	X2020_paniclesPerPlot_NR	-0.106034252174224	170
Improved	X2020_rachisDiameterUpper_NR	-0.105944378987901	171
Improved	X2020_paniclesPerPlot_NR	-0.105774941366751	172
Improved	X2020_rachisDiameterUpper_NR	-0.104991888982769	173
Improved	X2020_panicleGrainWeight_NR	-0.104581967362754	174
Improved	X2020_paniclesPerPlot_NR	-0.104329118644035	175
Improved	X2020_panicleGrainWeight_NR	-0.104208830692102	176
Improved	X2020_paniclesPerPlot_NR	-0.103489449731582	177
Improved	X2020_paniclesPerPlot_NR	-0.102186822256169	178
Improved	X2020_paniclesPerPlot_NR	-0.102117926043054	179
Improved	X2020_rachisDiameterUpper_NR	-0.101460245390624	180
Improved	X2020_paniclesPerPlot_NR	-0.10133271880012	181
Improved	X2020_paniclesPerPlot_NR	-0.100982835621491	182
Improved	X2020_panicleGrainWeight_NR	-0.100875741369229	183
Improved	X2020_panicleGrainWeight_NR	-0.100315196151079	184
Improved	X2020_rachisDiameterUpper_NR	-0.100184604335413	185
Improved	X2020_panicleGrainWeight_NR	-0.100107373621426	186
Improved	X2020_paniclesPerPlot_NR	-0.100106002811288	187
Improved	X2020_rachisDiameterUpper_NR	-0.100040505365663	188
Improved	X2020_paniclesPerPlot_NR	-0.100036056466804	189
Improved	X2020_panicleGrainWeight_NR	-0.0999417759895015	190
Improved	X2020_paniclesPerPlot_NR	-0.0998311568398063	191
Improved	X2020_rachisDiameterUpper_NR	-0.0997059299373076	192
Improved	X2020_paniclesPerPlot_NR	-0.0994566884188857	193
Improved	X2020_paniclesPerPlot_NR	-0.0992415253559266	194
Improved	X2020_panicleGrainWeight_NR	-0.0988959632393885	195
Improved	X2020_rachisDiameterUpper_NR	-0.0988777013363722	196
Improved	X2020_paniclesPerPlot_NR	-0.0986939817684145	197
Improved	X2020_panicleGrainWeight_NR	-0.0984848638501427	198
Improved	X2020_paniclesPerPlot_NR	-0.0984155473971722	199
Improved	X2020_rachisDiameterUpper_NR	-0.0983551277484761	200
Improved	X2020_panicleGrainWeight_NR	-0.097632148061669	201
Improved	X2020_panicleGrainWeight_NR	-0.0976141264726972	202
Improved	X2020_panicleGrainWeight_NR	-0.0973265795105329	203
Improved	X2020_paniclesPerPlot_NR	-0.096823419045014	204
Improved	X2020_paniclesPerPlot_NR	-0.0958928361229943	205
Improved	X2020_paniclesPerPlot_NR	-0.0951636947126379	206
Improved	X2020_paniclesPerPlot_NR	-0.0942655093925635	207
Improved	X2020_paniclesPerPlot_NR	-0.0941262781163594	208
Improved	X2020_paniclesPerPlot_NR	-0.0940909058104521	209
Improved	X2020_paniclesPerPlot_NR	-0.094017854651457	210
Improved	X2020_paniclesPerPlot_NR	-0.0939590111489037	211
Improved	X2020_panicleGrainWeight_NR	-0.0938729220405065	212
Improved	X2020_rachisDiameterUpper_NR	-0.0938693952138141	213
Improved	X2020_paniclesPerPlot_NR	-0.093507384071505	214
Improved	X2020_paniclesPerPlot_NR	-0.0930912355089547	215
Improved	X2020_rachisDiameterUpper_NR	-0.0930077391642657	216
Improved	X2020_panicleGrainWeight_NR	-0.092880132790339	217
Improved	X2020_panicleGrainWeight_NR	-0.0927961553777356	218
Improved	X2020_rachisDiameterUpper_NR	-0.0926022837688965	219
Improved	X2020_paniclesPerPlot_NR	-0.0914868867861807	220
Improved	X2020_paniclesPerPlot_NR	-0.0913395783156854	221
Improved	X2020_panicleGrainWeight_NR	-0.0900726137380405	222
Improved	X2020_panicleGrainWeight_NR	-0.0900406494380228	223
Improved	X2020_rachisDiameterUpper_NR	-0.0899693796657123	224
Improved	X2020_panicleGrainWeight_NR	-0.0898676372706028	225
Improved	X2020_paniclesPerPlot_NR	-0.0896712116651562	226
Improved	X2020_paniclesPerPlot_NR	-0.089297333675554	227
Improved	X2020_paniclesPerPlot_NR	-0.0892684553130127	228
Improved	X2020_panicleGrainWeight_NR	-0.0888566587534377	229
Improved	X2020_paniclesPerPlot_NR	-0.0887577117661326	230
Improved	X2020_rachisDiameterUpper_NR	-0.0886595695126778	231
Improved	X2020_rachisDiameterUpper_NR	-0.0880876669284734	232
Improved	X2020_panicleGrainWeight_NR	-0.0879567084019682	233
Improved	X2020_paniclesPerPlot_NR	-0.0876046893646958	234
Improved	X2020_rachisDiameterUpper_NR	-0.0873437311173281	235
Improved	X2020_paniclesPerPlot_NR	-0.0868552822229921	236
Improved	X2020_panicleGrainWeight_NR	-0.0867745396233344	237
Improved	X2020_paniclesPerPlot_NR	-0.0867457125190916	238
Improved	X2020_rachisDiameterUpper_NR	-0.0849059557440201	239
Improved	X2020_paniclesPerPlot_NR	-0.084888156392397	240
Improved	X2020_paniclesPerPlot_NR	-0.0848738131352958	241
Improved	X2020_paniclesPerPlot_NR	-0.0847990166117659	242
Improved	X2020_panicleGrainWeight_NR	-0.0847364317436842	243
Improved	X2020_rachisDiameterUpper_NR	-0.0840362208310108	244
Improved	X2020_paniclesPerPlot_NR	-0.0840280440277343	245
Improved	X2020_rachisDiameterUpper_NR	-0.083336188562079	246
Improved	X2020_paniclesPerPlot_NR	-0.0829535746988252	247
Improved	X2020_paniclesPerPlot_NR	-0.0823991954270228	248
Improved	X2020_paniclesPerPlot_NR	-0.0820321419990695	249
Improved	X2020_rachisDiameterUpper_NR	-0.0819431014657703	250
Improved	X2020_rachisDiameterUpper_NR	-0.0814573810137286	251
Improved	X2020_paniclesPerPlot_NR	-0.0813865475719903	252
Improved	X2020_panicleGrainWeight_NR	-0.0812082757153441	253
Improved	X2020_paniclesPerPlot_NR	-0.0810076777561552	254
Improved	X2020_paniclesPerPlot_NR	-0.0804231001012327	255
Improved	X2020_paniclesPerPlot_NR	-0.0803607193762554	256
Improved	X2020_paniclesPerPlot_NR	-0.0803361897919518	257
Improved	X2020_rachisDiameterUpper_NR	-0.080308833522948	258
Improved	X2020_panicleGrainWeight_NR	-0.0799697216846341	259
Improved	X2020_paniclesPerPlot_NR	-0.0797423887059727	260
Improved	X2020_rachisDiameterUpper_NR	-0.0793102817087221	261
Improved	X2020_rachisDiameterLower_NR	-0.0790916716476956	262
Improved	X2020_rachisDiameterUpper_NR	-0.0788405726949079	263
Improved	X2020_panicleGrainWeight_NR	-0.078415527816274	264
Improved	X2020_rachisDiameterLower_NR	-0.0778842387144588	265
Improved	X2020_rachisDiameterUpper_NR	-0.0777704072095521	266
Improved	X2020_paniclesPerPlot_NR	-0.0774972072234872	267
Improved	X2020_panicleGrainWeight_NR	-0.0774374085912458	268
Improved	X2020_paniclesPerPlot_NR	-0.0772889170952223	269
Improved	X2020_panicleGrainWeight_NR	-0.0771546222527659	270
Improved	X2020_paniclesPerPlot_NR	-0.0767905611210325	271
Improved	X2020_rachisDiameterUpper_NR	-0.0767466724627619	272
Improved	X2020_rachisLength_NR	-0.0758679870676784	273
Improved	X2020_rachisDiameterUpper_NR	-0.0757813154984676	274
Improved	X2020_rachisDiameterUpper_NR	-0.0753617005773633	275
Improved	X2020_rachisDiameterUpper_NR	-0.075161509379976	276
Improved	X2020_rachisDiameterUpper_NR	-0.0746484858095185	277
Improved	X2020_paniclesPerPlot_NR	-0.0744293487907291	278
Improved	X2020_panicleGrainWeight_NR	-0.0743505279972057	279
Improved	X2020_paniclesPerPlot_NR	-0.0743282800211096	280
Improved	X2020_paniclesPerPlot_NR	-0.074271014927413	281
Improved	X2020_paniclesPerPlot_NR	-0.0742296472179052	282
Improved	X2020_rachisDiameterUpper_NR	-0.0734957529284201	283
Improved	X2020_paniclesPerPlot_NR	-0.0734529469550309	284
Improved	X2020_paniclesPerPlot_NR	-0.0730108091159692	285
Improved	X2020_paniclesPerPlot_NR	-0.0729969224428725	286
Improved	X2020_rachisDiameterUpper_NR	-0.0728415526866678	287
Improved	X2020_paniclesPerPlot_NR	-0.0721427309175264	288
Improved	X2020_paniclesPerPlot_NR	-0.0718995591966249	289
Improved	X2020_paniclesPerPlot_NR	-0.0718022558409709	290
Improved	X2020_rachisDiameterUpper_NR	-0.071511003473158	291
Improved	X2020_paniclesPerPlot_NR	-0.0714870685776608	292
Improved	X2020_rachisDiameterUpper_NR	-0.0709827870281724	293
Improved	X2020_panicleGrainWeight_NR	-0.0709319236265253	294
Improved	X2020_rachisDiameterUpper_NR	-0.0709071647317885	295
Improved	X2020_paniclesPerPlot_NR	-0.0706840030914602	296
Improved	X2020_panicleGrainWeight_NR	-0.0706362943246048	297
Improved	X2020_paniclesPerPlot_NR	-0.070558090805371	298
Improved	X2020_rachisDiameterUpper_NR	-0.0701409148743269	299
Improved	X2020_rachisDiameterUpper_NR	-0.069822207013817	300
Improved	X2020_paniclesPerPlot_NR	-0.069599679674754	301
Improved	X2020_paniclesPerPlot_NR	-0.0693076363694973	302
Improved	X2020_rachisDiameterUpper_NR	-0.0689365059758087	303
Improved	X2020_paniclesPerPlot_NR	-0.0688654625987209	304
Improved	X2020_panicleGrainWeight_NR	-0.0688214169812978	305
Improved	X2020_rachisDiameterUpper_NR	-0.067871880183478	306
Improved	X2020_paniclesPerPlot_NR	-0.067726833574165	307
Improved	X2020_rachisDiameterUpper_NR	-0.0676564689551079	308
Improved	X2020_paniclesPerPlot_NR	-0.0675343156706013	309
Improved	X2020_rachisDiameterUpper_NR	-0.067397377220619	310
Improved	X2020_rachisDiameterUpper_NR	-0.0672663740196448	311
Improved	X2020_paniclesPerPlot_NR	-0.0672070375174023	312
Improved	X2020_paniclesPerPlot_NR	-0.0670789600532033	313
Improved	X2020_rachisDiameterUpper_NR	-0.0669418395186747	314
Improved	X2020_paniclesPerPlot_NR	-0.0668007931345275	315
Improved	X2020_rachisDiameterUpper_NR	-0.0662012086728886	316
Improved	X2020_paniclesPerPlot_NR	-0.0661949658376334	317
Improved	X2020_paniclesPerPlot_NR	-0.0661660609050002	318
Improved	X2020_rachisDiameterUpper_NR	-0.0660609748627125	319
Improved	X2020_rachisDiameterUpper_NR	-0.0659115804596678	320
Improved	X2020_paniclesPerPlot_NR	-0.0656611740678176	321
Improved	X2020_paniclesPerPlot_NR	-0.0655326306260501	322
Improved	X2020_rachisDiameterUpper_NR	-0.065165101484343	323
Improved	X2020_rachisDiameterUpper_NR	-0.0651031210779124	324
Improved	X2020_rachisDiameterUpper_NR	-0.0650598294997716	325
Improved	X2020_paniclesPerPlot_NR	-0.0646398136746068	326
Improved	X2020_paniclesPerPlot_NR	-0.0645439730805557	327
Improved	X2020_rachisDiameterUpper_NR	-0.0643055375518596	328
Improved	X2020_paniclesPerPlot_NR	-0.0641868234224297	329
Improved	X2020_rachisDiameterLower_NR	-0.0640628489409511	330
Improved	X2020_panicleGrainWeight_NR	-0.0639772377440186	331
Improved	X2020_paniclesPerPlot_NR	-0.0638875411065013	332
Improved	X2020_panicleGrainWeight_NR	-0.0638125276245613	333
Improved	X2020_paniclesPerPlot_NR	-0.0636566301066057	334
Improved	X2020_panicleGrainWeight_NR	-0.0635369630163649	335
Improved	X2020_rachisDiameterUpper_NR	-0.0634856479277457	336
Improved	X2020_rachisDiameterLower_NR	-0.0634434530591597	337
Improved	X2020_rachisDiameterUpper_NR	-0.0634061949825007	338
Improved	X2020_rachisDiameterUpper_NR	-0.0633005201209931	339
Improved	X2020_rachisDiameterUpper_NR	-0.0632606154363198	340
Improved	X2020_paniclesPerPlot_NR	-0.0625650980148776	341
Improved	X2020_panicleGrainWeight_NR	-0.0621744942280555	342
Improved	X2020_rachisDiameterUpper_NR	-0.0620767514276474	343
Improved	X2020_rachisDiameterUpper_NR	-0.0617353718384932	344
Improved	X2020_rachisDiameterUpper_NR	-0.0615787721943004	345
Improved	X2020_rachisDiameterUpper_NR	-0.0615074078492931	346
Improved	X2020_paniclesPerPlot_NR	-0.061105516891917	347
Improved	X2020_rachisDiameterUpper_NR	-0.0611049070507263	348
Improved	X2020_rachisDiameterUpper_NR	-0.0609203288531209	349
Improved	X2020_rachisDiameterUpper_NR	-0.0608711705085137	350
Improved	X2020_panicleGrainWeight_NR	-0.0607833501299611	351
Improved	X2020_rachisDiameterUpper_NR	-0.060754847552497	352
Improved	X2020_rachisLength_NR	-0.0603822012467013	353
Improved	X2020_rachisDiameterLower_NR	-0.059940737211842	354
Improved	X2020_paniclesPerPlot_NR	-0.0594198594886144	355
Improved	X2020_paniclesPerPlot_NR	-0.0594037417625896	356
Improved	X2020_rachisLength_NR	-0.0589742465469007	357
Improved	X2020_paniclesPerPlot_NR	-0.0588712451413138	358
Improved	X2020_panicleGrainWeight_NR	-0.0585826393002777	359
Improved	X2020_rachisDiameterUpper_NR	-0.0584905301160098	360
Improved	X2020_rachisDiameterUpper_NR	-0.0584498626535445	361
Improved	X2020_rachisDiameterUpper_NR	-0.0583543628918416	362
Improved	X2020_paniclesPerPlot_NR	-0.0578571287441109	363
Improved	X2020_rachisDiameterUpper_NR	-0.0578251286090484	364
Improved	X2020_rachisDiameterUpper_NR	-0.0575386782131627	365
Improved	X2020_rachisLength_NR	-0.0571132641735041	366
Improved	X2020_rachisDiameterUpper_NR	-0.0567949576419473	367
Improved	X2020_rachisLength_NR	-0.05655091712704	368
Improved	X2020_paniclesPerPlot_NR	-0.0565153143298415	369
Improved	X2020_rachisLength_NR	-0.0562733385101028	370
Improved	X2020_paniclesPerPlot_NR	-0.0560866706416284	371
Improved	X2020_rachisDiameterUpper_NR	-0.0560500037286042	372
Improved	X2020_rachisLength_NR	-0.0556641931218414	373
Improved	X2020_rachisLength_NR	-0.0556456725354226	374
Improved	X2020_rachisLength_NR	-0.0549780243392185	375
Improved	X2020_paniclesPerPlot_NR	-0.0549735496456057	376
Improved	X2020_rachisLength_NR	-0.0549058966667275	377
Improved	X2020_paniclesPerPlot_NR	-0.0548733788617792	378
Improved	X2020_rachisDiameterUpper_NR	-0.0548448334579999	379
Improved	X2020_rachisDiameterUpper_NR	-0.0547467262127279	380
Improved	X2020_paniclesPerPlot_NR	-0.0547444200648046	381
Improved	X2020_rachisLength_NR	-0.0545888365367849	382
Improved	X2020_rachisLength_NR	-0.0545536187120176	383
Improved	X2020_paniclesPerPlot_NR	-0.0542677963305149	384
Improved	X2020_rachisDiameterLower_NR	-0.0540876793744966	385
Improved	X2020_rachisDiameterUpper_NR	-0.0537473575161194	386
Improved	X2020_rachisDiameterUpper_NR	-0.0535483925932711	387
Improved	X2020_rachisDiameterLower_NR	-0.0534725037183664	388
Improved	X2020_rachisLength_NR	-0.0533107582939136	389
Improved	X2020_rachisLength_NR	-0.0531619710609834	390
Improved	X2020_rachisDiameterLower_NR	-0.0529795142722104	391
Improved	X2020_rachisDiameterUpper_NR	-0.0529533242014057	392
Improved	X2020_paniclesPerPlot_NR	-0.0528472334868202	393
Improved	X2020_rachisDiameterLower_NR	-0.0525304372720331	394
Improved	X2020_paniclesPerPlot_NR	-0.0524837433754187	395
Improved	X2020_rachisDiameterUpper_NR	-0.0524446171599337	396
Improved	X2020_rachisLength_NR	-0.052429292125665	397
Improved	X2020_rachisDiameterUpper_NR	-0.0523621841866631	398
Improved	X2020_paniclesPerPlot_NR	-0.0523450381398564	399
Improved	X2020_rachisDiameterUpper_NR	-0.0523155676944617	400
Improved	X2020_rachisDiameterUpper_NR	-0.0521389842577858	401
Improved	X2020_rachisDiameterLower_NR	-0.0519526286163236	402
Improved	X2020_paniclesPerPlot_NR	-0.0516787752968023	403
Improved	X2020_paniclesPerPlot_NR	-0.0513015966567609	404
Improved	X2020_rachisDiameterUpper_NR	-0.0511054636762939	405
Improved	X2020_rachisLength_NR	-0.0509048996663483	406
Improved	X2020_rachisLength_NR	-0.0507046460776427	407
Improved	X2020_paniclesPerPlot_NR	-0.0504963076727003	408
Improved	X2020_rachisDiameterUpper_NR	-0.050357983307405	409
Improved	X2020_rachisLength_NR	-0.0503425026773443	410
Improved	X2020_paniclesPerPlot_NR	-0.0503401539831844	411
Improved	X2020_rachisLength_NR	-0.0503021063917707	412
Improved	X2020_rachisDiameterUpper_NR	-0.050247049373204	413
Improved	X2020_rachisDiameterUpper_NR	-0.0501868082726708	414
Improved	X2020_rachisDiameterLower_NR	-0.0500272340295185	415
Improved	X2020_rachisLength_NR	-0.0496625806999039	416
Improved	X2020_rachisDiameterLower_NR	-0.0496223605289741	417
Improved	X2020_rachisLength_NR	-0.0495375150909239	418
Improved	X2020_rachisLength_NR	-0.0495204956544048	419
Improved	X2020_rachisDiameterLower_NR	-0.0493442765744314	420
Improved	X2020_rachisDiameterUpper_NR	-0.0492571972894144	421
Improved	X2020_paniclesPerPlot_NR	-0.0489989051303942	422
Improved	X2020_rachisDiameterLower_NR	-0.0488491824037562	423
Improved	X2020_rachisDiameterLower_NR	-0.04878750075483	424
Improved	X2020_rachisDiameterLower_NR	-0.0486534933118049	425
Improved	X2020_rachisDiameterUpper_NR	-0.0485662714350362	426
Improved	X2020_rachisDiameterUpper_NR	-0.0483851162129311	427
Improved	X2020_rachisDiameterUpper_NR	-0.0483571083405097	428
Improved	X2020_rachisDiameterUpper_NR	-0.0483395378348238	429
