population	trait_id	anc_effect	rank
Improved	X2020_estimatedPlotYield_NR	-0.262424362546789	80
Improved	X2020_estimatedPlotYield_NR	-0.258526489901222	81
Improved	X2020_estimatedPlotYield_NR	-0.253701058088532	82
Improved	X2020_estimatedPlotYield_NR	-0.250305798653981	83
Improved	X2020_estimatedPlotYield_NR	-0.248189053434447	84
Improved	X2020_estimatedPlotYield_NR	-0.247585697726115	85
Improved	X2020_estimatedPlotYield_NR	-0.245977020886198	86
Improved	X2020_estimatedPlotYield_NR	-0.242588524001354	87
Improved	X2020_estimatedPlotYield_NR	-0.241236805587798	88
Improved	X2020_estimatedPlotYield_NR	-0.241009805615551	89
Improved	X2020_estimatedPlotYield_NR	-0.240405246482887	90
Improved	X2020_estimatedPlotYield_NR	-0.232803441131962	91
Improved	X2020_estimatedPlotYield_NR	-0.229719135095362	92
Improved	X2020_estimatedPlotYield_NR	-0.227757234622426	93
Improved	X2020_estimatedPlotYield_NR	-0.227168007613436	94
Improved	X2020_estimatedPlotYield_NR	-0.22527816338735	95
Improved	X2020_estimatedPlotYield_NR	-0.224780693471015	96
Improved	X2020_estimatedPlotYield_NR	-0.22124377485066	97
Improved	X2020_estimatedPlotYield_NR	-0.214025289954846	98
Improved	X2020_estimatedPlotYield_NR	-0.211997888609035	99
Improved	X2020_estimatedPlotYield_NR	-0.203281666371531	100
Improved	X2020_estimatedPlotYield_NR	-0.203178388620125	101
Improved	X2020_estimatedPlotYield_NR	-0.202438047313486	102
Improved	X2020_estimatedPlotYield_NR	-0.200150771227251	103
Improved	X2020_estimatedPlotYield_NR	-0.199464087006434	104
Improved	X2020_estimatedPlotYield_NR	-0.196887305732266	105
Improved	X2020_estimatedPlotYield_NR	-0.191299851154287	106
Improved	X2020_estimatedPlotYield_NR	-0.189559604554809	107
Improved	X2020_estimatedPlotYield_NR	-0.185918192830917	108
Improved	X2020_estimatedPlotYield_NR	-0.185550041457797	109
Improved	X2020_estimatedPlotYield_NR	-0.184917485633296	110
Improved	X2020_estimatedPlotYield_NR	-0.182609019390756	111
Improved	X2020_estimatedPlotYield_NR	-0.178720238350786	112
Improved	X2020_estimatedPlotYield_NR	-0.178374679521614	113
Improved	X2020_estimatedPlotYield_NR	-0.176712542217366	114
Improved	X2020_estimatedPlotYield_NR	-0.176164359742057	115
Improved	X2020_estimatedPlotYield_NR	-0.175525737651062	116
Improved	X2020_estimatedPlotYield_NR	-0.171843332834259	117
Improved	X2020_estimatedPlotYield_NR	-0.17169688732515	118
Improved	X2020_estimatedPlotYield_NR	-0.170680220719575	119
Improved	X2020_estimatedPlotYield_NR	-0.169565492079656	120
Improved	X2020_estimatedPlotYield_NR	-0.168028096206732	121
Improved	X2020_estimatedPlotYield_NR	-0.165232407040989	122
Improved	X2020_estimatedPlotYield_NR	-0.161315993041356	123
Improved	X2020_estimatedPlotYield_NR	-0.15905936890265	124
Improved	X2020_estimatedPlotYield_NR	-0.153561606383573	125
Improved	X2020_estimatedPlotYield_NR	-0.150048439763106	126
Improved	X2020_estimatedPlotYield_NR	-0.148583488492427	127
Improved	X2020_estimatedPlotYield_NR	-0.146820994390239	128
Improved	X2020_estimatedPlotYield_NR	-0.146531481372794	129
Improved	X2020_estimatedPlotYield_NR	-0.138799452172807	130
Improved	X2020_estimatedPlotYield_NR	-0.137133420693664	131
Improved	X2020_estimatedPlotYield_NR	-0.129107541357029	132
Improved	X2020_estimatedPlotYield_NR	-0.111970468956578	133
Improved	X2020_estimatedPlotYield_NR	-0.0737037181828311	134
Improved	X2020_estimatedPlotYield_NR	-0.0636292626325033	135
Improved	X2020_estimatedPlotYield_NR	0.0427794887953947	136
Improved	X2020_estimatedPlotYield_NR	0.110809688353037	137
Improved	X2020_estimatedPlotYield_NR	0.128386929784675	138
Improved	X2020_estimatedPlotYield_NR	0.129306595309523	139
Improved	X2020_estimatedPlotYield_NR	0.129786416163297	140
Improved	X2020_estimatedPlotYield_NR	0.139784665869435	141
Improved	X2020_estimatedPlotYield_NR	0.141193168281038	142
Improved	X2020_estimatedPlotYield_NR	0.141388941126955	143
Improved	X2020_estimatedPlotYield_NR	0.144896168002954	144
Improved	X2020_estimatedPlotYield_NR	0.146001083546619	145
Improved	X2020_estimatedPlotYield_NR	0.150036198346473	146
Improved	X2020_estimatedPlotYield_NR	0.153425549353795	147
Improved	X2020_estimatedPlotYield_NR	0.156681329683336	148
Improved	X2020_estimatedPlotYield_NR	0.15856868454823	149
Improved	X2020_estimatedPlotYield_NR	0.158685965334001	150
Improved	X2020_estimatedPlotYield_NR	0.159734192225625	151
Improved	X2020_estimatedPlotYield_NR	0.15980663472618	152
Improved	X2020_estimatedPlotYield_NR	0.167682196252278	153
Improved	X2020_estimatedPlotYield_NR	0.168515849531839	154
Improved	X2020_estimatedPlotYield_NR	0.169783922361715	155
Improved	X2020_estimatedPlotYield_NR	0.174022279281679	156
Improved	X2020_estimatedPlotYield_NR	0.175032514406453	157
Improved	X2020_estimatedPlotYield_NR	0.176317161645662	158
Improved	X2020_estimatedPlotYield_NR	0.178621735838388	159
Improved	X2020_estimatedPlotYield_NR	0.178948047826371	160
Improved	X2020_estimatedPlotYield_NR	0.179814569658605	161
Improved	X2020_estimatedPlotYield_NR	0.180140187275077	162
Improved	X2020_estimatedPlotYield_NR	0.180333044354276	163
Improved	X2020_estimatedPlotYield_NR	0.180689201814932	164
Improved	X2020_estimatedPlotYield_NR	0.181346728064446	165
Improved	X2020_estimatedPlotYield_NR	0.181661679473858	166
Improved	X2020_estimatedPlotYield_NR	0.182962452393263	167
Improved	X2020_estimatedPlotYield_NR	0.18746023205659	168
Improved	X2020_estimatedPlotYield_NR	0.198911345389677	169
Improved	X2020_estimatedPlotYield_NR	0.199203960910681	170
Improved	X2020_estimatedPlotYield_NR	0.200170040684563	171
Improved	X2020_estimatedPlotYield_NR	0.209958296490959	172
Improved	X2020_estimatedPlotYield_NR	0.215486158669419	173
Improved	X2020_estimatedPlotYield_NR	0.219707897370192	174
Improved	X2020_estimatedPlotYield_NR	0.22125254861556	175
Improved	X2020_estimatedPlotYield_NR	0.232737258697663	176
Improved	X2020_estimatedPlotYield_NR	0.2328441218295	177
Improved	X2020_estimatedPlotYield_NR	0.233927684978368	178
Improved	X2020_estimatedPlotYield_NR	0.234352335295729	179
Improved	X2020_estimatedPlotYield_NR	0.235295283684642	180
Improved	X2020_estimatedPlotYield_NR	0.235813949156816	181
Improved	X2020_estimatedPlotYield_NR	0.237846892487986	182
Improved	X2020_estimatedPlotYield_NR	0.239593087612521	183
Improved	X2020_estimatedPlotYield_NR	0.240983298068705	184
Improved	X2020_estimatedPlotYield_NR	0.241594942692566	185
Improved	X2020_estimatedPlotYield_NR	0.242433709963001	186
Improved	X2020_estimatedPlotYield_NR	0.242641163220991	187
Improved	X2020_estimatedPlotYield_NR	0.253548167380058	188
Improved	X2020_estimatedPlotYield_NR	0.261770369070748	189
Improved	X2020_estimatedPlotYield_NR	0.263043318178153	190
Improved	X2020_estimatedPlotYield_NR	0.272233580557446	191
Improved	X2020_estimatedPlotYield_NR	0.273112988786024	192
Improved	X2020_estimatedPlotYield_NR	0.28181534249393	193
Improved	X2020_estimatedPlotYield_NR	0.28314477485896	194
Improved	X2020_estimatedPlotYield_NR	0.285070749389377	195
Improved	X2020_estimatedPlotYield_NR	0.290190387576304	196
Improved	X2020_estimatedPlotYield_NR	0.294901307493427	197
Improved	X2020_estimatedPlotYield_NR	0.295269569793471	198
Improved	X2020_estimatedPlotYield_NR	0.297851988997845	199
Improved	X2020_estimatedPlotYield_NR	0.299125951719452	200
Improved	X2020_estimatedPlotYield_NR	0.30074813892754	201
Improved	X2020_estimatedPlotYield_NR	0.304778149198559	202
Improved	X2020_estimatedPlotYield_NR	0.313591827221038	203
Improved	X2020_estimatedPlotYield_NR	0.314872011353696	204
Improved	X2020_estimatedPlotYield_NR	0.319386252428248	205
Improved	X2020_estimatedPlotYield_NR	0.320255308904505	206
Improved	X2020_estimatedPlotYield_NR	0.322030265766459	207
Improved	X2020_estimatedPlotYield_NR	0.324898807195731	208
Improved	X2020_estimatedPlotYield_NR	0.324932534434061	209
Improved	X2020_estimatedPlotYield_NR	0.325259566991329	210
Improved	X2020_estimatedPlotYield_NR	0.326685736698145	211
Improved	X2020_estimatedPlotYield_NR	0.328172791376732	212
Improved	X2020_estimatedPlotYield_NR	0.330685259570668	213
Improved	X2020_estimatedPlotYield_NR	0.331518939266534	214
Improved	X2020_estimatedPlotYield_NR	0.332863404094764	215
Improved	X2020_estimatedPlotYield_NR	0.336542719201079	216
Improved	X2020_estimatedPlotYield_NR	0.338700377810767	217
Improved	X2020_estimatedPlotYield_NR	0.343948936102174	218
Improved	X2020_estimatedPlotYield_NR	0.345826889653386	219
Improved	X2020_estimatedPlotYield_NR	0.346763539967706	220
Improved	X2020_estimatedPlotYield_NR	0.34877062329366	221
Improved	X2020_estimatedPlotYield_NR	0.353844098883286	222
Improved	X2020_estimatedPlotYield_NR	0.359682618401746	223
Improved	X2020_estimatedPlotYield_NR	0.372002298200169	224
Improved	X2020_estimatedPlotYield_NR	0.374343332390906	225
Improved	X2020_estimatedPlotYield_NR	0.385194724932634	226
Improved	X2020_estimatedPlotYield_NR	0.3882946231607	227
Improved	X2020_estimatedPlotYield_NR	0.390339269813213	228
Improved	X2020_estimatedPlotYield_NR	0.391295608833061	229
Improved	X2020_estimatedPlotYield_NR	0.395804097616022	230
Improved	X2020_estimatedPlotYield_NR	0.411287183328668	231
Improved	X2020_estimatedPlotYield_NR	0.416074447302039	232
Improved	X2020_estimatedPlotYield_NR	0.46538791054582	233
Improved	X2020_estimatedPlotYield_NR	0.469751011976745	234
Improved	X2020_estimatedPlotYield_NR	0.474170298144006	235
Improved	X2020_estimatedPlotYield_NR	0.489534386116995	236
Improved	X2020_estimatedPlotYield_NR	0.49237024057119	237
Improved	X2020_estimatedPlotYield_NR	0.511929620359571	238
Improved	X2020_estimatedPlotYield_NR	0.531236986186974	239
Improved	X2020_estimatedPlotYield_NR	0.555300495714728	240
Improved	X2020_estimatedPlotYield_NR	0.570217395324131	241
Improved	X2020_estimatedPlotYield_NR	0.575693911389942	242
Landrace	X2020_estimatedPlotYield_NR	-0.849396870299628	1
Landrace	X2020_estimatedPlotYield_NR	-0.752627164040405	2
Landrace	X2020_estimatedPlotYield_NR	-0.749240254015652	3
Landrace	X2020_estimatedPlotYield_NR	-0.740741431905817	4
Landrace	X2020_estimatedPlotYield_NR	-0.739170743787661	5
Landrace	X2020_estimatedPlotYield_NR	-0.67052280663226	6
Landrace	X2020_estimatedPlotYield_NR	-0.647158841336455	7
Landrace	X2020_estimatedPlotYield_NR	-0.647158841336455	8
Landrace	X2020_estimatedPlotYield_NR	-0.602616235008341	9
Landrace	X2020_estimatedPlotYield_NR	-0.59685234733112	10
Landrace	X2020_estimatedPlotYield_NR	-0.554985247386522	11
Landrace	X2020_estimatedPlotYield_NR	-0.544057856624745	12
Landrace	X2020_estimatedPlotYield_NR	-0.534913717029463	13
Landrace	X2020_estimatedPlotYield_NR	-0.529090213379498	14
Landrace	X2020_estimatedPlotYield_NR	-0.517528113947507	15
Landrace	X2020_estimatedPlotYield_NR	-0.516641957453497	16
Landrace	X2020_estimatedPlotYield_NR	-0.507148748705993	17
Landrace	X2020_estimatedPlotYield_NR	-0.505816274130321	18
Landrace	X2020_estimatedPlotYield_NR	-0.49612718955019	19
Landrace	X2020_estimatedPlotYield_NR	-0.495283537556629	20
Landrace	X2020_estimatedPlotYield_NR	-0.493746467195388	21
Landrace	X2020_estimatedPlotYield_NR	-0.490144477829937	22
Landrace	X2020_estimatedPlotYield_NR	-0.479116931747605	23
Landrace	X2020_estimatedPlotYield_NR	-0.479050494552809	24
Landrace	X2020_estimatedPlotYield_NR	-0.476500874937209	25
Landrace	X2020_estimatedPlotYield_NR	-0.475135232399735	26
Landrace	X2020_estimatedPlotYield_NR	-0.468674958189746	27
Landrace	X2020_estimatedPlotYield_NR	-0.467584527578004	28
Landrace	X2020_estimatedPlotYield_NR	-0.467320550745336	29
Landrace	X2020_estimatedPlotYield_NR	-0.459613816500716	30
Landrace	X2020_estimatedPlotYield_NR	-0.446989199130709	31
Landrace	X2020_estimatedPlotYield_NR	-0.443696671876297	32
Landrace	X2020_estimatedPlotYield_NR	-0.442436243835704	33
Landrace	X2020_estimatedPlotYield_NR	-0.441314494837139	34
Landrace	X2020_estimatedPlotYield_NR	-0.437061109082018	35
Landrace	X2020_estimatedPlotYield_NR	-0.433188711335171	36
Landrace	X2020_estimatedPlotYield_NR	-0.433034793706732	37
Landrace	X2020_estimatedPlotYield_NR	-0.429552884038742	38
Landrace	X2020_estimatedPlotYield_NR	-0.416545394377419	39
Landrace	X2020_estimatedPlotYield_NR	-0.404716997477208	40
Landrace	X2020_estimatedPlotYield_NR	-0.391653790395037	41
Landrace	X2020_estimatedPlotYield_NR	-0.388049549843776	42
Landrace	X2020_estimatedPlotYield_NR	-0.386464436268699	43
Landrace	X2020_estimatedPlotYield_NR	-0.381229832425726	44
Landrace	X2020_estimatedPlotYield_NR	-0.380799394287421	45
Landrace	X2020_estimatedPlotYield_NR	-0.366468153111549	46
Landrace	X2020_estimatedPlotYield_NR	-0.358762238632996	47
Landrace	X2020_estimatedPlotYield_NR	-0.35866656721565	48
Landrace	X2020_estimatedPlotYield_NR	-0.355052636640171	49
Landrace	X2020_estimatedPlotYield_NR	-0.350603473964917	50
Landrace	X2020_estimatedPlotYield_NR	-0.348947238045952	51
Landrace	X2020_estimatedPlotYield_NR	-0.348152421565373	52
Landrace	X2020_estimatedPlotYield_NR	-0.345288633621559	53
Landrace	X2020_estimatedPlotYield_NR	-0.344444331547795	54
Landrace	X2020_estimatedPlotYield_NR	-0.342792383036755	55
Landrace	X2020_estimatedPlotYield_NR	-0.341389591923315	56
Landrace	X2020_estimatedPlotYield_NR	-0.338984161652097	57
Landrace	X2020_estimatedPlotYield_NR	-0.33464916440421	58
Landrace	X2020_estimatedPlotYield_NR	-0.332649736307699	59
Landrace	X2020_estimatedPlotYield_NR	-0.33214283292737	60
Landrace	X2020_estimatedPlotYield_NR	-0.331449951876206	61
Landrace	X2020_estimatedPlotYield_NR	-0.327878561265238	62
Landrace	X2020_estimatedPlotYield_NR	-0.324527759912906	63
Landrace	X2020_estimatedPlotYield_NR	-0.318296420697207	64
Landrace	X2020_estimatedPlotYield_NR	-0.317227288421966	65
Landrace	X2020_estimatedPlotYield_NR	-0.313543418992425	66
Landrace	X2020_estimatedPlotYield_NR	-0.311050472427259	67
Landrace	X2020_estimatedPlotYield_NR	-0.310964688516989	68
Landrace	X2020_estimatedPlotYield_NR	-0.305944242857305	69
Landrace	X2020_estimatedPlotYield_NR	-0.305395867147127	70
Landrace	X2020_estimatedPlotYield_NR	-0.304930364301896	71
Landrace	X2020_estimatedPlotYield_NR	-0.299896461326653	72
Landrace	X2020_estimatedPlotYield_NR	-0.299410793910515	73
Landrace	X2020_estimatedPlotYield_NR	-0.298677058690124	74
Landrace	X2020_estimatedPlotYield_NR	-0.294142803843174	75
Landrace	X2020_estimatedPlotYield_NR	-0.293958767936725	76
Landrace	X2020_estimatedPlotYield_NR	-0.292407071229992	77
Landrace	X2020_estimatedPlotYield_NR	-0.292363818174878	78
Landrace	X2020_estimatedPlotYield_NR	-0.282816402607401	79
Landrace	X2020_estimatedPlotYield_NR	-0.282044045756092	80
Landrace	X2020_estimatedPlotYield_NR	-0.281591623549516	81
Landrace	X2020_estimatedPlotYield_NR	-0.279864582526508	82
Landrace	X2020_estimatedPlotYield_NR	-0.279622673406425	83
Landrace	X2020_estimatedPlotYield_NR	-0.277985640385321	84
Landrace	X2020_estimatedPlotYield_NR	-0.275864698733786	85
Landrace	X2020_estimatedPlotYield_NR	-0.274546563487073	86
Landrace	X2020_estimatedPlotYield_NR	-0.274451303304804	87
Landrace	X2020_estimatedPlotYield_NR	-0.271934158548064	88
Landrace	X2020_estimatedPlotYield_NR	-0.267835259887687	89
Landrace	X2020_estimatedPlotYield_NR	-0.267731357457853	90
Landrace	X2020_estimatedPlotYield_NR	-0.267053881039397	91
Landrace	X2020_estimatedPlotYield_NR	-0.26566695321879	92
Landrace	X2020_estimatedPlotYield_NR	-0.265413871417424	93
Landrace	X2020_estimatedPlotYield_NR	-0.261145521424615	94
Landrace	X2020_estimatedPlotYield_NR	-0.261002787527877	95
Landrace	X2020_estimatedPlotYield_NR	-0.259337849508195	96
Landrace	X2020_estimatedPlotYield_NR	-0.258327238560549	97
Landrace	X2020_estimatedPlotYield_NR	-0.25797046394385	98
Landrace	X2020_estimatedPlotYield_NR	-0.257589097988201	99
Landrace	X2020_estimatedPlotYield_NR	-0.254941055278343	100
Landrace	X2020_estimatedPlotYield_NR	-0.253828078708097	101
Landrace	X2020_estimatedPlotYield_NR	-0.253292297901463	102
Landrace	X2020_estimatedPlotYield_NR	-0.253064783189478	103
Landrace	X2020_estimatedPlotYield_NR	-0.248324838007691	104
Landrace	X2020_estimatedPlotYield_NR	-0.245538130646314	105
Landrace	X2020_estimatedPlotYield_NR	-0.245137045263251	106
Landrace	X2020_estimatedPlotYield_NR	-0.240008421128297	107
Landrace	X2020_estimatedPlotYield_NR	-0.239069523214089	108
Landrace	X2020_estimatedPlotYield_NR	-0.235820493178887	109
Landrace	X2020_estimatedPlotYield_NR	-0.235778810971828	110
Landrace	X2020_estimatedPlotYield_NR	-0.233900936006843	111
Landrace	X2020_estimatedPlotYield_NR	-0.229822807530187	112
Landrace	X2020_estimatedPlotYield_NR	-0.229526313311183	113
Landrace	X2020_estimatedPlotYield_NR	-0.228572343347901	114
Landrace	X2020_estimatedPlotYield_NR	-0.227186186810302	115
Landrace	X2020_estimatedPlotYield_NR	-0.223718506716707	116
Landrace	X2020_estimatedPlotYield_NR	-0.222529296222295	117
Landrace	X2020_estimatedPlotYield_NR	-0.221391037213724	118
Landrace	X2020_estimatedPlotYield_NR	-0.220994041642955	119
Landrace	X2020_estimatedPlotYield_NR	-0.220304597062536	120
Landrace	X2020_estimatedPlotYield_NR	-0.217770505262571	121
Landrace	X2020_estimatedPlotYield_NR	-0.215189877201543	122
Landrace	X2020_estimatedPlotYield_NR	-0.213864462584488	123
Landrace	X2020_estimatedPlotYield_NR	-0.213593217687888	124
Landrace	X2020_estimatedPlotYield_NR	-0.212380339683201	125
Landrace	X2020_estimatedPlotYield_NR	-0.211997888609035	126
Landrace	X2020_estimatedPlotYield_NR	-0.211941582764964	127
Landrace	X2020_estimatedPlotYield_NR	-0.207859917430978	128
Landrace	X2020_estimatedPlotYield_NR	-0.207547985173908	129
Landrace	X2020_estimatedPlotYield_NR	-0.205026827958029	130
Landrace	X2020_estimatedPlotYield_NR	-0.203298096733158	131
Landrace	X2020_estimatedPlotYield_NR	-0.199713623438984	132
Landrace	X2020_estimatedPlotYield_NR	-0.198078919634899	133
Landrace	X2020_estimatedPlotYield_NR	-0.195353901105768	134
Landrace	X2020_estimatedPlotYield_NR	-0.195207450046659	135
Landrace	X2020_estimatedPlotYield_NR	-0.194347648073375	136
Landrace	X2020_estimatedPlotYield_NR	-0.193479666571129	137
Landrace	X2020_estimatedPlotYield_NR	-0.192431025659237	138
Landrace	X2020_estimatedPlotYield_NR	-0.18843699218336	139
Landrace	X2020_estimatedPlotYield_NR	-0.185919192216112	140
Landrace	X2020_estimatedPlotYield_NR	-0.185485574933765	141
Landrace	X2020_estimatedPlotYield_NR	-0.185412626040203	142
Landrace	X2020_estimatedPlotYield_NR	-0.185085610975471	143
Landrace	X2020_estimatedPlotYield_NR	-0.184992166212229	144
Landrace	X2020_estimatedPlotYield_NR	-0.184306672014258	145
Landrace	X2020_estimatedPlotYield_NR	-0.184054062646578	146
Landrace	X2020_estimatedPlotYield_NR	-0.179640341698479	147
Landrace	X2020_estimatedPlotYield_NR	-0.178655397136547	148
Landrace	X2020_estimatedPlotYield_NR	-0.175446015496173	149
Landrace	X2020_estimatedPlotYield_NR	-0.174039727242332	150
Landrace	X2020_estimatedPlotYield_NR	-0.172997030161312	151
Landrace	X2020_estimatedPlotYield_NR	-0.169646395812501	152
Landrace	X2020_estimatedPlotYield_NR	-0.168434790125001	153
Landrace	X2020_estimatedPlotYield_NR	-0.16553312432318	154
Landrace	X2020_estimatedPlotYield_NR	-0.161339262209427	155
Landrace	X2020_estimatedPlotYield_NR	-0.160431183648738	156
Landrace	X2020_estimatedPlotYield_NR	-0.159473127696886	157
Landrace	X2020_estimatedPlotYield_NR	-0.159209653113516	158
Landrace	X2020_estimatedPlotYield_NR	-0.158879197593127	159
Landrace	X2020_estimatedPlotYield_NR	-0.157938069139842	160
Landrace	X2020_estimatedPlotYield_NR	-0.145273332221059	161
Landrace	X2020_estimatedPlotYield_NR	-0.140986983694659	162
Landrace	X2020_estimatedPlotYield_NR	-0.136511100273889	163
Landrace	X2020_estimatedPlotYield_NR	-0.132620455821779	164
Landrace	X2020_estimatedPlotYield_NR	-0.131755810237078	165
Landrace	X2020_estimatedPlotYield_NR	-0.130256434426697	166
Landrace	X2020_estimatedPlotYield_NR	-0.129177734557124	167
Landrace	X2020_estimatedPlotYield_NR	-0.122284917479945	168
Landrace	X2020_estimatedPlotYield_NR	-0.117016190907521	169
Landrace	X2020_estimatedPlotYield_NR	-0.115394669027938	170
Landrace	X2020_estimatedPlotYield_NR	-0.111576719355739	171
Landrace	X2020_estimatedPlotYield_NR	-0.110739497787551	172
Landrace	X2020_estimatedPlotYield_NR	-0.106307653582646	173
Landrace	X2020_estimatedPlotYield_NR	-0.10523988479702	174
Landrace	X2020_estimatedPlotYield_NR	-0.0980573302227737	175
Landrace	X2020_estimatedPlotYield_NR	-0.0967068804010208	176
Landrace	X2020_estimatedPlotYield_NR	-0.0845345102875195	177
Landrace	X2020_estimatedPlotYield_NR	-0.0771138557389577	178
Landrace	X2020_estimatedPlotYield_NR	-0.0255064088544823	179
Landrace	X2020_estimatedPlotYield_NR	0.0950981287168515	180
Landrace	X2020_estimatedPlotYield_NR	0.0972185593223824	181
Landrace	X2020_estimatedPlotYield_NR	0.101687993521867	182
Landrace	X2020_estimatedPlotYield_NR	0.104354966221101	183
Landrace	X2020_estimatedPlotYield_NR	0.104531480703195	184
Landrace	X2020_estimatedPlotYield_NR	0.106669077508941	185
Landrace	X2020_estimatedPlotYield_NR	0.107806221443772	186
Landrace	X2020_estimatedPlotYield_NR	0.115137898394884	187
Landrace	X2020_estimatedPlotYield_NR	0.115820907394245	188
Landrace	X2020_estimatedPlotYield_NR	0.120223430984082	189
Landrace	X2020_estimatedPlotYield_NR	0.125048045530602	190
Landrace	X2020_estimatedPlotYield_NR	0.131901253694137	191
