population	trait_id	anc_effect
Landrace	X2020_plantHeight_NR	-0.0394877051978402
Landrace	X2020_plantHeight_NR	-0.0551962927720788
Landrace	X2020_plantHeight_NR	0.0126238698350772
Landrace	X2020_plantHeight_NR	0.029876822547491
Landrace	X2020_plantHeight_NR	0.0587361074409673
Landrace	X2020_plantHeight_NR	-0.028242691901705
Landrace	X2020_plantHeight_NR	-0.0212116449843864
Landrace	X2020_plantHeight_NR	0.0204040555155554
Landrace	X2020_plantHeight_NR	0.0334803140158171
Landrace	X2020_plantHeight_NR	0.0330801423447136
Landrace	X2020_plantHeight_NR	0.023093569568811
Landrace	X2020_plantHeight_NR	0.0179022877508802
Landrace	X2020_plantHeight_NR	0.0227665021092548
Landrace	X2020_plantHeight_NR	0.0214541303680594
Landrace	X2020_plantHeight_NR	0.0302610733830326
Landrace	X2020_plantHeight_NR	0.0252630048577824
Landrace	X2020_plantHeight_NR	-0.0314529544715919
Landrace	X2020_plantHeight_NR	0.0440348875136184
Landrace	X2020_plantHeight_NR	0.026805244927629
Landrace	X2020_plantHeight_NR	0.0196972951576997
Landrace	X2020_plantHeight_NR	-0.0354439965508786
Landrace	X2020_plantHeight_NR	-0.0293853786352597
Landrace	X2020_plantHeight_NR	-0.0234876567626771
Landrace	X2020_plantHeight_NR	0.0330704929643923
Landrace	X2020_plantHeight_NR	0.0237691742843953
Landrace	X2020_plantHeight_NR	0.031226832257822
Landrace	X2020_plantHeight_NR	0.0471139724491199
Landrace	X2020_plantHeight_NR	-0.0359309559652071
Landrace	X2020_plantHeight_NR	-0.0186765501242708
Landrace	X2020_plantHeight_NR	-0.0352952342541591
Landrace	X2020_plantHeight_NR	-0.0281283695943478
Landrace	X2020_plantHeight_NR	-0.0226422833906024
Landrace	X2020_plantHeight_NR	0.0159980176280767
Landrace	X2020_plantHeight_NR	0.0234439638489055
Landrace	X2020_plantHeight_NR	0.0244250594981655
Landrace	X2020_plantHeight_NR	-0.0367971754352865
Landrace	X2020_plantHeight_NR	-0.0278470203260983
Landrace	X2020_plantHeight_NR	0.0404173199403595
Landrace	X2020_plantHeight_NR	-0.0328667663558229
Landrace	X2020_plantHeight_NR	-0.0249408815829688
Landrace	X2020_plantHeight_NR	-0.0384838132793355
Landrace	X2020_plantHeight_NR	0.031596438844983
Landrace	X2020_plantHeight_NR	0.0333548483265364
Landrace	X2020_plantHeight_NR	-0.0379894343134956
Landrace	X2020_plantHeight_NR	0.0461863757175561
Landrace	X2020_plantHeight_NR	-0.0446400737165278
Landrace	X2020_plantHeight_NR	0.0219725375103065
Landrace	X2020_plantHeight_NR	0.0431461337635449
Landrace	X2020_plantHeight_NR	0.033446278082387
Landrace	X2020_plantHeight_NR	0.0239173634353241
Landrace	X2020_plantHeight_NR	-0.0164799501265001
Landrace	X2020_plantHeight_NR	0.0127751762559667
Landrace	X2020_plantHeight_NR	0.0424397765915545
Landrace	X2020_plantHeight_NR	-0.0233520331571475
Landrace	X2020_plantHeight_NR	-0.027279344207721
Landrace	X2020_plantHeight_NR	0.0156492376100547
Landrace	X2020_plantHeight_NR	0.0183585147226465
Landrace	X2020_plantHeight_NR	-0.0181889322366635
Landrace	X2020_plantHeight_NR	-0.0132196778653579
Landrace	X2020_plantHeight_NR	0.0219881869354102
Landrace	X2020_plantHeight_NR	0.0447572194287015
Landrace	X2020_plantHeight_NR	0.093209727188793
Landrace	X2020_plantHeight_NR	-0.0188120401261537
Landrace	X2020_plantHeight_NR	0.0194688812992169
Landrace	X2020_plantHeight_NR	0.0285033473407421
Landrace	X2020_plantHeight_NR	-0.0587636647149567
Landrace	X2020_plantHeight_NR	0.0361775861912149
Landrace	X2020_plantHeight_NR	0.0333483477238429
Landrace	X2020_plantHeight_NR	0.039822626229059
Landrace	X2020_plantHeight_NR	0.0371800396216794
Landrace	X2020_plantHeight_NR	0.0366134932244865
Landrace	X2020_plantHeight_NR	-0.0359617147537189
Landrace	X2020_plantHeight_NR	0.0357167552027193
Landrace	X2020_plantHeight_NR	0.0504879196137012
Landrace	X2020_plantHeight_NR	-0.0328132467098207
Landrace	X2020_plantHeight_NR	-0.0600788941472189
Landrace	X2020_plantHeight_NR	-0.0472610208055061
Landrace	X2020_plantHeight_NR	0.0199196506345993
Landrace	X2020_plantHeight_NR	-0.0510877280809242
Landrace	X2020_plantHeight_NR	0.0354469739163099
Landrace	X2020_plantHeight_NR	-0.0406348055126657
Landrace	X2020_plantHeight_NR	0.0204490664673733
Landrace	X2020_plantHeight_NR	-0.0360674892280695
Landrace	X2020_plantHeight_NR	0.0190682540022678
Landrace	X2020_plantHeight_NR	-0.0299919546473125
Landrace	X2020_plantHeight_NR	0.0586220109089051
Landrace	X2020_plantHeight_NR	-0.0308217054789437
Landrace	X2020_plantHeight_NR	0.0242400927346779
Landrace	X2020_plantHeight_NR	0.0256138772788028
Landrace	X2020_plantHeight_NR	-0.0315333369164109
Landrace	X2020_plantHeight_NR	0.0256075127663952
Landrace	X2020_plantHeight_NR	-0.0298952853984011
Landrace	X2020_plantHeight_NR	-0.035855897511964
Landrace	X2020_plantHeight_NR	-0.0297502652291975
Landrace	X2020_plantHeight_NR	-0.0318982702779766
Landrace	X2020_plantHeight_NR	-0.0293874404306937
Landrace	X2020_plantHeight_NR	-0.0239599677652912
Landrace	X2020_plantHeight_NR	-0.0178513696492909
Landrace	X2020_plantHeight_NR	-0.0176900220566862
Landrace	X2020_plantHeight_NR	0.0331212670563582
Landrace	X2020_plantHeight_NR	-0.0430322409619528
Landrace	X2020_plantHeight_NR	-0.0334192277955736
Landrace	X2020_plantHeight_NR	0.0213674694846073
Landrace	X2020_plantHeight_NR	0.0109796179349147
Landrace	X2020_plantHeight_NR	0.0228731865784135
Landrace	X2020_plantHeight_NR	0.0404116498824482
Landrace	X2020_plantHeight_NR	0.0548066957376501
Landrace	X2020_plantHeight_NR	-0.0447395368518308
Landrace	X2020_plantHeight_NR	-0.0467266606640119
Landrace	X2020_plantHeight_NR	0.034265463842061
Landrace	X2020_plantHeight_NR	0.026638755558714
Landrace	X2020_plantHeight_NR	0.0296150118436886
Landrace	X2020_plantHeight_NR	0.0217738363061609
Landrace	X2020_plantHeight_NR	0.0482638233053966
Landrace	X2020_plantHeight_NR	0.0197729741639676
Landrace	X2020_plantHeight_NR	0.0139235746062992
Landrace	X2020_plantHeight_NR	0.012564520477323
Landrace	X2020_plantHeight_NR	0.00217750269444857
Landrace	X2020_plantHeight_NR	0.0143937183135791
Landrace	X2020_plantHeight_NR	0.0187788803283597
Landrace	X2020_plantHeight_NR	-0.0159018449730066
Landrace	X2020_plantHeight_NR	-0.019142898266219
Landrace	X2020_plantHeight_NR	0.0192782971134879
Landrace	X2020_plantHeight_NR	-0.0285237727371126
Landrace	X2020_plantHeight_NR	0.0285250519015949
Landrace	X2020_plantHeight_NR	-0.0317718380951065
Landrace	X2020_plantHeight_NR	0.0252284158146006
Landrace	X2020_plantHeight_NR	0.0650248519028508
Landrace	X2020_plantHeight_NR	0.0212062317971679
Landrace	X2020_plantHeight_NR	0.0408117116813169
Landrace	X2020_plantHeight_NR	0.0181703575935356
Landrace	X2020_plantHeight_NR	0.0160866799989154
Landrace	X2020_plantHeight_NR	-0.014926031034209
Landrace	X2020_plantHeight_NR	0.0187502499005089
Landrace	X2020_plantHeight_NR	0.0460320169613238
Landrace	X2020_plantHeight_NR	-0.0393713345444949
Landrace	X2020_plantHeight_NR	0.0293458940696969
Landrace	X2020_plantHeight_NR	-0.0108868347698583
Landrace	X2020_plantHeight_NR	-0.0314284983829294
Landrace	X2020_plantHeight_NR	0.0220770666758443
Landrace	X2020_plantHeight_NR	-0.0474986377168464
Landrace	X2020_plantHeight_NR	-0.0374682426246333
Landrace	X2020_plantHeight_NR	0.0306729475696749
Landrace	X2020_plantHeight_NR	-0.0205805299058258
Landrace	X2020_plantHeight_NR	0.0317771764876567
Landrace	X2020_plantHeight_NR	0.0285889163592451
Landrace	X2020_plantHeight_NR	-0.05850671682813
Landrace	X2020_plantHeight_NR	-0.0621639432228134
Landrace	X2020_plantHeight_NR	-0.0288520436333771
Landrace	X2020_plantHeight_NR	-0.0189821405517667
Landrace	X2020_plantHeight_NR	0.0205556612072143
Landrace	X2020_plantHeight_NR	-0.0409044236548794
Landrace	X2020_plantHeight_NR	0.0372271620184734
Landrace	X2020_plantHeight_NR	0.0291645511578879
Landrace	X2020_plantHeight_NR	-0.029838950558588
Landrace	X2020_plantHeight_NR	-0.0246537828479063
Landrace	X2020_plantHeight_NR	0.0215458628830509
Landrace	X2020_plantHeight_NR	0.0387568952055588
Improved	X2020_plantHeight_NR	0.0170321344332171
Improved	X2020_plantHeight_NR	-0.0235794371554752
Improved	X2020_plantHeight_NR	0.0217538226654867
Improved	X2020_plantHeight_NR	0.0341442351370841
Improved	X2020_plantHeight_NR	0.0243878204534472
Improved	X2020_plantHeight_NR	-0.0309806634693007
Improved	X2020_plantHeight_NR	-0.0225090431017156
Improved	X2020_plantHeight_NR	0.0345371607649233
Improved	X2020_plantHeight_NR	0.0357907128651355
Improved	X2020_plantHeight_NR	-0.0249814939933994
Improved	X2020_plantHeight_NR	-0.0169805138197953
Improved	X2020_plantHeight_NR	0.00860269648220324
Improved	X2020_plantHeight_NR	0.0140045739751933
Improved	X2020_plantHeight_NR	0.0134270249339657
Improved	X2020_plantHeight_NR	-0.0381874847257912
Improved	X2020_plantHeight_NR	0.0560205597605441
Improved	X2020_plantHeight_NR	0.0252312243832012
Improved	X2020_plantHeight_NR	0.0426873086788858
Improved	X2020_plantHeight_NR	0.0540941736662012
Improved	X2020_plantHeight_NR	-0.0190317303770172
Improved	X2020_plantHeight_NR	-0.0474815404096334
Improved	X2020_plantHeight_NR	0.0344755807122895
Improved	X2020_plantHeight_NR	-0.0192253403568762
Improved	X2020_plantHeight_NR	0.0421786532091804
Improved	X2020_plantHeight_NR	-0.0836260229269404
Improved	X2020_plantHeight_NR	0.0333496853871095
Improved	X2020_plantHeight_NR	0.0417350611710381
Improved	X2020_plantHeight_NR	-0.0403635251733869
Improved	X2020_plantHeight_NR	0.0404206933974712
Improved	X2020_plantHeight_NR	-0.029536455318584
Improved	X2020_plantHeight_NR	-0.0336429232020109
Improved	X2020_plantHeight_NR	0.0277137639240055
Improved	X2020_plantHeight_NR	-0.0441656082436154
Improved	X2020_plantHeight_NR	0.0363264885843594
Improved	X2020_plantHeight_NR	-0.021472256718354
Improved	X2020_plantHeight_NR	0.0225064410744582
Improved	X2020_plantHeight_NR	0.0521273044692279
Improved	X2020_plantHeight_NR	-0.0136593369050311
Improved	X2020_plantHeight_NR	-0.0339835966683
Improved	X2020_plantHeight_NR	0.032469017555303
Improved	X2020_plantHeight_NR	-0.0327957546812066
Improved	X2020_plantHeight_NR	-0.030771248307944
Improved	X2020_plantHeight_NR	-0.0450840718684412
Improved	X2020_plantHeight_NR	-0.0641436576013647
Improved	X2020_plantHeight_NR	0.0479598489099122
Improved	X2020_plantHeight_NR	0.0332330138686797
Improved	X2020_plantHeight_NR	-0.0600635111111379
Improved	X2020_plantHeight_NR	-0.0327465749007464
Improved	X2020_plantHeight_NR	-0.0800387869277137
Improved	X2020_plantHeight_NR	0.0185920373785521
Improved	X2020_plantHeight_NR	-0.0320403128494774
Improved	X2020_plantHeight_NR	-0.0371878953617059
Improved	X2020_plantHeight_NR	-0.0382736853563282
Improved	X2020_plantHeight_NR	0.0177758496447432
Improved	X2020_plantHeight_NR	-0.0241259472633243
Improved	X2020_plantHeight_NR	-0.026645251084683
Improved	X2020_plantHeight_NR	0.0818818045774577
Improved	X2020_plantHeight_NR	-0.0232975730347535
Improved	X2020_plantHeight_NR	-0.0330299878251221
Improved	X2020_plantHeight_NR	-0.0312054420730831
Improved	X2020_plantHeight_NR	-0.0331391840231827
Improved	X2020_plantHeight_NR	0.0359552383587745
Improved	X2020_plantHeight_NR	0.0403331963449558
Improved	X2020_plantHeight_NR	0.0217086853363549
Improved	X2020_plantHeight_NR	-0.0427306819528722
Improved	X2020_plantHeight_NR	0.0665394357847091
Improved	X2020_plantHeight_NR	0.0178005435740361
Improved	X2020_plantHeight_NR	0.0262667655321359
Improved	X2020_plantHeight_NR	-0.0238030725516284
Improved	X2020_plantHeight_NR	-0.028548101829157
Improved	X2020_plantHeight_NR	0.0354894415943249
Improved	X2020_plantHeight_NR	0.0409373851792795
Improved	X2020_plantHeight_NR	0.0259266345539725
Improved	X2020_plantHeight_NR	0.0255483501439611
Improved	X2020_plantHeight_NR	0.0356408146101532
Improved	X2020_plantHeight_NR	0.0651274782372319
Improved	X2020_plantHeight_NR	-0.0437132909463176
Improved	X2020_plantHeight_NR	0.0419796697433408
Improved	X2020_plantHeight_NR	-0.0244357108650923
Improved	X2020_plantHeight_NR	-0.0483473866018596
Improved	X2020_plantHeight_NR	-0.0321096938644083
Improved	X2020_plantHeight_NR	-0.0345758812561227
Improved	X2020_plantHeight_NR	0.0157804985530636
Improved	X2020_plantHeight_NR	-0.0335554321383955
Improved	X2020_plantHeight_NR	-0.0587041823567014
Improved	X2020_plantHeight_NR	0.0108424566314429
Improved	X2020_plantHeight_NR	-0.0314755161280927
Improved	X2020_plantHeight_NR	0.00854571821079869
Improved	X2020_plantHeight_NR	-0.0376731951829476
Improved	X2020_plantHeight_NR	-0.0311604390733018
Improved	X2020_plantHeight_NR	-0.0284898583725704
Improved	X2020_plantHeight_NR	-0.030577463575485
Improved	X2020_plantHeight_NR	-0.0357445255146651
Improved	X2020_plantHeight_NR	-0.0380047823213307
Improved	X2020_plantHeight_NR	-0.0297924887236701
Improved	X2020_plantHeight_NR	-0.0288416739229187
Improved	X2020_plantHeight_NR	0.0154480413590973
Improved	X2020_plantHeight_NR	-0.0293462000510184
Improved	X2020_plantHeight_NR	0.0179598945410361
Improved	X2020_plantHeight_NR	0.045776696432118
Improved	X2020_plantHeight_NR	0.0236974295737617
Improved	X2020_plantHeight_NR	0.0245417651071304
Improved	X2020_plantHeight_NR	-0.0378281037780542
Improved	X2020_plantHeight_NR	-0.0250315316837514
Improved	X2020_plantHeight_NR	0.0253647781286791
Improved	X2020_plantHeight_NR	0.0127323145583576
Improved	X2020_plantHeight_NR	-0.0279799821462614
Improved	X2020_plantHeight_NR	0.0372466945909423
Improved	X2020_plantHeight_NR	0.0514262493108668
Improved	X2020_plantHeight_NR	-0.0332197247933221
Improved	X2020_plantHeight_NR	0.040102530037336
Improved	X2020_plantHeight_NR	0.0365084442482658
Improved	X2020_plantHeight_NR	0.0289507899737759
Improved	X2020_plantHeight_NR	0.0369258465750496
Improved	X2020_plantHeight_NR	-0.0382088025845842
Improved	X2020_plantHeight_NR	-0.0283559030786185
Improved	X2020_plantHeight_NR	0.017299819002021
Improved	X2020_plantHeight_NR	0.0525613791198865
Improved	X2020_plantHeight_NR	-0.0420351433395808
Improved	X2020_plantHeight_NR	0.0400633156093316
Improved	X2020_plantHeight_NR	-0.0578625788938936
Improved	X2020_plantHeight_NR	0.0405765586864594
Improved	X2020_plantHeight_NR	0.0179397029043717
Improved	X2020_plantHeight_NR	-0.0349789956030171
Improved	X2020_plantHeight_NR	0.0571389255816817
Improved	X2020_plantHeight_NR	0.0132498232524119
Improved	X2020_plantHeight_NR	-0.0472266418657799
Improved	X2020_plantHeight_NR	0.0267247687650174
Improved	X2020_plantHeight_NR	-0.0293853786352597
Improved	X2020_plantHeight_NR	-0.0184244643765658
Improved	X2020_plantHeight_NR	0.0213400042298803
Improved	X2020_plantHeight_NR	0.0192988808166254
Improved	X2020_plantHeight_NR	-0.0163456748662647
Improved	X2020_plantHeight_NR	0.0221999933915636
Improved	X2020_plantHeight_NR	-0.0167824933628897
Improved	X2020_plantHeight_NR	0.0276504178837828
Improved	X2020_plantHeight_NR	0.0357812495063404
Improved	X2020_plantHeight_NR	0.0260639524475576
Improved	X2020_plantHeight_NR	0.0470128141610602
Improved	X2020_plantHeight_NR	0.0462299722439028
Improved	X2020_plantHeight_NR	0.0204277886600849
Improved	X2020_plantHeight_NR	0.0399708073764577
Improved	X2020_plantHeight_NR	-0.0300687517972948
Improved	X2020_plantHeight_NR	-0.0293258009183415
Improved	X2020_plantHeight_NR	0.0254732411283968
Improved	X2020_plantHeight_NR	-0.0385362220286956
Improved	X2020_plantHeight_NR	0.0160233865950198
Improved	X2020_plantHeight_NR	-0.0197540993791829
Improved	X2020_plantHeight_NR	0.0224720897379153
Improved	X2020_plantHeight_NR	0.0474950800510709
Improved	X2020_plantHeight_NR	0.0275307355935757
Improved	X2020_plantHeight_NR	0.0240863257840316
Improved	X2020_plantHeight_NR	0.0187372682940681
Improved	X2020_plantHeight_NR	0.027502175237627
Improved	X2020_plantHeight_NR	-0.0388958033088215
Improved	X2020_plantHeight_NR	0.018505210364244
Improved	X2020_plantHeight_NR	-0.0217129372407666
Improved	X2020_plantHeight_NR	-0.0513230178986824
Improved	X2020_plantHeight_NR	-0.0368837206755487
Improved	X2020_plantHeight_NR	0.0200005473872373
Improved	X2020_plantHeight_NR	-0.0287426326417755
Improved	X2020_plantHeight_NR	-0.039023730564921
Improved	X2020_plantHeight_NR	-0.0382184962765184
Improved	X2020_plantHeight_NR	0.010019209402807
Improved	X2020_plantHeight_NR	0.0586220109089051
Improved	X2020_plantHeight_NR	-0.0195865449308755
Improved	X2020_plantHeight_NR	-0.021101446395215
Improved	X2020_plantHeight_NR	0.0278069050053102
Improved	X2020_plantHeight_NR	0.0273993129888677
Improved	X2020_plantHeight_NR	0.0320914875054285
Improved	X2020_plantHeight_NR	-0.0301117118448994
Improved	X2020_plantHeight_NR	-0.0323735510991941
Improved	X2020_plantHeight_NR	0.0431902784130211
Improved	X2020_plantHeight_NR	-0.0469431679604356
Improved	X2020_plantHeight_NR	0.0453711354005351
Improved	X2020_plantHeight_NR	-0.0302538501403438
Improved	X2020_plantHeight_NR	0.0279419957440964
Improved	X2020_plantHeight_NR	-0.0304515147598814
Improved	X2020_plantHeight_NR	0.0330803997395614
Improved	X2020_plantHeight_NR	0.055487071072332
Improved	X2020_plantHeight_NR	0.0424724460247069
Improved	X2020_plantHeight_NR	-0.0287894643893664
Improved	X2020_plantHeight_NR	0.0331076113146587
Improved	X2020_plantHeight_NR	-0.0298943626410565
Improved	X2020_plantHeight_NR	-0.039548176084054
Improved	X2020_plantHeight_NR	-0.0322712738807996
Improved	X2020_plantHeight_NR	-0.0430322409619528
Improved	X2020_plantHeight_NR	-0.0401963456923018
Improved	X2020_plantHeight_NR	0.027186890505647
Improved	X2020_plantHeight_NR	-0.0247863609992512
Improved	X2020_plantHeight_NR	-0.0266498955022219
Improved	X2020_plantHeight_NR	0.0475688995131268
Improved	X2020_plantHeight_NR	0.0647325781370725
Improved	X2020_plantHeight_NR	0.0176720675048731
Improved	X2020_plantHeight_NR	0.0157491177241662
Improved	X2020_plantHeight_NR	0.0333442112113369
Improved	X2020_plantHeight_NR	0.0586695443841485
Improved	X2020_plantHeight_NR	-0.0372372001485178
Improved	X2020_plantHeight_NR	-0.0243239843121389
Improved	X2020_plantHeight_NR	-0.0623843322330622
Improved	X2020_plantHeight_NR	-0.0188424882216553
Improved	X2020_plantHeight_NR	0.0283882999086036
Improved	X2020_plantHeight_NR	-0.0219857778295163
Improved	X2020_plantHeight_NR	0.0210654793533444
Improved	X2020_plantHeight_NR	0.0201890939069748
Improved	X2020_plantHeight_NR	0.0250612235474575
Improved	X2020_plantHeight_NR	0.0475594900263394
Improved	X2020_plantHeight_NR	-0.0344802701894567
Improved	X2020_plantHeight_NR	-0.0347153240207317
