population	trait_id	anc_effect
Landrace	X2020_estimatedPlotYield_NR	0.423124624866873
Landrace	X2020_estimatedPlotYield_NR	0.367990033601711
Landrace	X2020_estimatedPlotYield_NR	-0.495283537556629
Landrace	X2020_estimatedPlotYield_NR	0.378839236486442
Landrace	X2020_estimatedPlotYield_NR	-0.534913717029463
Landrace	X2020_estimatedPlotYield_NR	-0.341389591923315
Landrace	X2020_estimatedPlotYield_NR	-0.433188711335171
Landrace	X2020_estimatedPlotYield_NR	-0.529090213379498
Landrace	X2020_estimatedPlotYield_NR	-0.459613816500716
Landrace	X2020_estimatedPlotYield_NR	0.327730842681832
Landrace	X2020_estimatedPlotYield_NR	0.31397266769869
Landrace	X2020_estimatedPlotYield_NR	-0.468674958189746
Landrace	X2020_estimatedPlotYield_NR	-0.429552884038742
Landrace	X2020_estimatedPlotYield_NR	0.564878228822275
Landrace	X2020_estimatedPlotYield_NR	-0.386464436268699
Landrace	X2020_estimatedPlotYield_NR	0.304839190753195
Landrace	X2020_estimatedPlotYield_NR	0.485957469273446
Landrace	X2020_estimatedPlotYield_NR	0.451542709498877
Landrace	X2020_estimatedPlotYield_NR	0.498972799123631
Landrace	X2020_estimatedPlotYield_NR	0.288746991455493
Landrace	X2020_estimatedPlotYield_NR	-0.433034793706732
Landrace	X2020_estimatedPlotYield_NR	0.844170947035966
Landrace	X2020_estimatedPlotYield_NR	0.425397951344366
Landrace	X2020_estimatedPlotYield_NR	0.17042662564513
Landrace	X2020_estimatedPlotYield_NR	0.361074599586966
Landrace	X2020_estimatedPlotYield_NR	0.115820907394245
Landrace	X2020_estimatedPlotYield_NR	0.565879073810668
Landrace	X2020_estimatedPlotYield_NR	-0.602616235008341
Landrace	X2020_estimatedPlotYield_NR	0.187882777657663
Landrace	X2020_estimatedPlotYield_NR	0.269781019118813
Landrace	X2020_estimatedPlotYield_NR	-0.115394669027938
Landrace	X2020_estimatedPlotYield_NR	-0.348152421565373
Landrace	X2020_estimatedPlotYield_NR	-0.318296420697207
Landrace	X2020_estimatedPlotYield_NR	-0.157938069139842
Landrace	X2020_estimatedPlotYield_NR	0.531355803995454
Landrace	X2020_estimatedPlotYield_NR	0.101687993521867
Landrace	X2020_estimatedPlotYield_NR	-0.279622673406425
Landrace	X2020_estimatedPlotYield_NR	-0.282044045756092
Landrace	X2020_estimatedPlotYield_NR	-0.159473127696886
Landrace	X2020_estimatedPlotYield_NR	0.0950981287168515
Landrace	X2020_estimatedPlotYield_NR	0.302247043510019
Landrace	X2020_estimatedPlotYield_NR	0.588772990417724
Landrace	X2020_estimatedPlotYield_NR	0.375215203670497
Landrace	X2020_estimatedPlotYield_NR	-0.122284917479945
Landrace	X2020_estimatedPlotYield_NR	-0.490144477829937
Landrace	X2020_estimatedPlotYield_NR	0.261922026686951
Landrace	X2020_estimatedPlotYield_NR	0.294162998718616
Landrace	X2020_estimatedPlotYield_NR	-0.258327238560549
Landrace	X2020_estimatedPlotYield_NR	-0.195207450046659
Landrace	X2020_estimatedPlotYield_NR	0.162895521402826
Landrace	X2020_estimatedPlotYield_NR	-0.136511100273889
Landrace	X2020_estimatedPlotYield_NR	0.268159760047026
Landrace	X2020_estimatedPlotYield_NR	-0.388049549843776
Landrace	X2020_estimatedPlotYield_NR	-0.169646395812501
Landrace	X2020_estimatedPlotYield_NR	-0.229526313311183
Landrace	X2020_estimatedPlotYield_NR	-0.212380339683201
Landrace	X2020_estimatedPlotYield_NR	-0.233900936006843
Landrace	X2020_estimatedPlotYield_NR	0.139064625474276
Landrace	X2020_estimatedPlotYield_NR	-0.267835259887687
Landrace	X2020_estimatedPlotYield_NR	-0.199713623438984
Landrace	X2020_estimatedPlotYield_NR	0.120223430984082
Landrace	X2020_estimatedPlotYield_NR	-0.227186186810302
Landrace	X2020_estimatedPlotYield_NR	0.364742489206399
Landrace	X2020_estimatedPlotYield_NR	-0.132620455821779
Landrace	X2020_estimatedPlotYield_NR	0.243933103736163
Landrace	X2020_estimatedPlotYield_NR	0.35164733801532
Landrace	X2020_estimatedPlotYield_NR	0.407917542841041
Landrace	X2020_estimatedPlotYield_NR	-0.275864698733786
Landrace	X2020_estimatedPlotYield_NR	0.334353285334157
Landrace	X2020_estimatedPlotYield_NR	-0.222529296222295
Landrace	X2020_estimatedPlotYield_NR	-0.185485574933765
Landrace	X2020_estimatedPlotYield_NR	-0.26566695321879
Landrace	X2020_estimatedPlotYield_NR	-0.274451303304804
Landrace	X2020_estimatedPlotYield_NR	-0.442436243835704
Landrace	X2020_estimatedPlotYield_NR	0.163918425197383
Landrace	X2020_estimatedPlotYield_NR	-0.267053881039397
Landrace	X2020_estimatedPlotYield_NR	-0.282816402607401
Landrace	X2020_estimatedPlotYield_NR	-0.0980573302227737
Landrace	X2020_estimatedPlotYield_NR	0.168515849531839
Landrace	X2020_estimatedPlotYield_NR	-0.174039727242332
Landrace	X2020_estimatedPlotYield_NR	-0.193479666571129
Landrace	X2020_estimatedPlotYield_NR	-0.67052280663226
Landrace	X2020_estimatedPlotYield_NR	-0.299410793910515
Landrace	X2020_estimatedPlotYield_NR	-0.342792383036755
Landrace	X2020_estimatedPlotYield_NR	-0.443696671876297
Landrace	X2020_estimatedPlotYield_NR	-0.344444331547795
Landrace	X2020_estimatedPlotYield_NR	0.507402054077832
Landrace	X2020_estimatedPlotYield_NR	0.278883355355107
Landrace	X2020_estimatedPlotYield_NR	0.381079735000554
Landrace	X2020_estimatedPlotYield_NR	-0.517528113947507
Landrace	X2020_estimatedPlotYield_NR	-0.221391037213724
Landrace	X2020_estimatedPlotYield_NR	0.210812165937089
Landrace	X2020_estimatedPlotYield_NR	0.360672577581364
Landrace	X2020_estimatedPlotYield_NR	-0.752627164040405
Landrace	X2020_estimatedPlotYield_NR	0.234842494737541
Landrace	X2020_estimatedPlotYield_NR	-0.441314494837139
Landrace	X2020_estimatedPlotYield_NR	-0.257589097988201
Landrace	X2020_estimatedPlotYield_NR	0.14591703644531
Landrace	X2020_estimatedPlotYield_NR	0.227103812621827
Landrace	X2020_estimatedPlotYield_NR	0.235945410744554
Landrace	X2020_estimatedPlotYield_NR	0.20359799148965
Landrace	X2020_estimatedPlotYield_NR	-0.299896461326653
Landrace	X2020_estimatedPlotYield_NR	-0.437061109082018
Landrace	X2020_estimatedPlotYield_NR	-0.554985247386522
Landrace	X2020_estimatedPlotYield_NR	0.244370334803584
Landrace	X2020_estimatedPlotYield_NR	-0.740741431905817
Landrace	X2020_estimatedPlotYield_NR	0.264787692298559
Landrace	X2020_estimatedPlotYield_NR	0.18799599656556
Landrace	X2020_estimatedPlotYield_NR	0.321235527767677
Landrace	X2020_estimatedPlotYield_NR	-0.507148748705993
Landrace	X2020_estimatedPlotYield_NR	-0.106307653582646
Landrace	X2020_estimatedPlotYield_NR	0.204021110895564
Landrace	X2020_estimatedPlotYield_NR	-0.110739497787551
Landrace	X2020_estimatedPlotYield_NR	0.201129838110674
Landrace	X2020_estimatedPlotYield_NR	-0.239069523214089
Landrace	X2020_estimatedPlotYield_NR	0.134582150136164
Landrace	X2020_estimatedPlotYield_NR	-0.235778810971828
Landrace	X2020_estimatedPlotYield_NR	0.430556669641345
Landrace	X2020_estimatedPlotYield_NR	0.466022809431539
Landrace	X2020_estimatedPlotYield_NR	-0.211941582764964
Landrace	X2020_estimatedPlotYield_NR	-0.229822807530187
Landrace	X2020_estimatedPlotYield_NR	-0.245538130646314
Landrace	X2020_estimatedPlotYield_NR	-0.33464916440421
Landrace	X2020_estimatedPlotYield_NR	-0.33214283292737
Landrace	X2020_estimatedPlotYield_NR	-0.271934158548064
Landrace	X2020_estimatedPlotYield_NR	0.309128166509558
Landrace	X2020_estimatedPlotYield_NR	0.242504598648774
Landrace	X2020_estimatedPlotYield_NR	0.237718440140805
Landrace	X2020_estimatedPlotYield_NR	-0.18843699218336
Landrace	X2020_estimatedPlotYield_NR	-0.259337849508195
Landrace	X2020_estimatedPlotYield_NR	-0.49612718955019
Landrace	X2020_estimatedPlotYield_NR	-0.111576719355739
Landrace	X2020_estimatedPlotYield_NR	-0.311050472427259
Landrace	X2020_estimatedPlotYield_NR	-0.215189877201543
Landrace	X2020_estimatedPlotYield_NR	0.318132197369818
Landrace	X2020_estimatedPlotYield_NR	0.381498526243532
Landrace	X2020_estimatedPlotYield_NR	0.27797941004394
Landrace	X2020_estimatedPlotYield_NR	0.301496352929972
Landrace	X2020_estimatedPlotYield_NR	-0.293958767936725
Landrace	X2020_estimatedPlotYield_NR	-0.345288633621559
Landrace	X2020_estimatedPlotYield_NR	0.160667596305795
Landrace	X2020_estimatedPlotYield_NR	-0.358762238632996
Landrace	X2020_estimatedPlotYield_NR	-0.355052636640171
Landrace	X2020_estimatedPlotYield_NR	0.269922666085377
Landrace	X2020_estimatedPlotYield_NR	0.291243902577866
Landrace	X2020_estimatedPlotYield_NR	-0.245137045263251
Landrace	X2020_estimatedPlotYield_NR	-0.217770505262571
Landrace	X2020_estimatedPlotYield_NR	-0.261002787527877
Landrace	X2020_estimatedPlotYield_NR	-0.267731357457853
Landrace	X2020_estimatedPlotYield_NR	-0.292363818174878
Landrace	X2020_estimatedPlotYield_NR	-0.305944242857305
Landrace	X2020_estimatedPlotYield_NR	-0.240008421128297
Landrace	X2020_estimatedPlotYield_NR	0.250165327434656
Landrace	X2020_estimatedPlotYield_NR	0.351812022688476
Landrace	X2020_estimatedPlotYield_NR	0.343320243478124
Landrace	X2020_estimatedPlotYield_NR	0.352753750125717
Landrace	X2020_estimatedPlotYield_NR	0.294196785887119
Landrace	X2020_estimatedPlotYield_NR	0.245379664873523
Landrace	X2020_estimatedPlotYield_NR	-0.140986983694659
Landrace	X2020_estimatedPlotYield_NR	0.23663330088519
Landrace	X2020_estimatedPlotYield_NR	0.233652455347589
Landrace	X2020_estimatedPlotYield_NR	-0.380799394287421
Landrace	X2020_estimatedPlotYield_NR	-0.381229832425726
Landrace	X2020_estimatedPlotYield_NR	-0.261145521424615
Landrace	X2020_estimatedPlotYield_NR	-0.117016190907521
Landrace	X2020_estimatedPlotYield_NR	-0.228572343347901
Landrace	X2020_estimatedPlotYield_NR	-0.220994041642955
Landrace	X2020_estimatedPlotYield_NR	-0.479050494552809
Landrace	X2020_estimatedPlotYield_NR	-0.476500874937209
Landrace	X2020_estimatedPlotYield_NR	-0.194347648073375
Landrace	X2020_estimatedPlotYield_NR	0.15733208055325
Landrace	X2020_estimatedPlotYield_NR	-0.130256434426697
Landrace	X2020_estimatedPlotYield_NR	-0.0771138557389577
Landrace	X2020_estimatedPlotYield_NR	-0.0967068804010208
Landrace	X2020_estimatedPlotYield_NR	0.104354966221101
Landrace	X2020_estimatedPlotYield_NR	-0.0845345102875195
Landrace	X2020_estimatedPlotYield_NR	0.256604515995569
Landrace	X2020_estimatedPlotYield_NR	0.198636961936957
Landrace	X2020_estimatedPlotYield_NR	-0.185085610975471
Landrace	X2020_estimatedPlotYield_NR	-0.647158841336455
Landrace	X2020_estimatedPlotYield_NR	-0.647158841336455
Landrace	X2020_estimatedPlotYield_NR	-0.416545394377419
Landrace	X2020_estimatedPlotYield_NR	0.526983999010763
Landrace	X2020_estimatedPlotYield_NR	0.289487418607181
Landrace	X2020_estimatedPlotYield_NR	-0.739170743787661
Landrace	X2020_estimatedPlotYield_NR	0.107806221443772
Landrace	X2020_estimatedPlotYield_NR	0.96108404327956
Landrace	X2020_estimatedPlotYield_NR	0.438902449448573
Landrace	X2020_estimatedPlotYield_NR	-0.198078919634899
Landrace	X2020_estimatedPlotYield_NR	0.186756479801498
Landrace	X2020_estimatedPlotYield_NR	0.236460375452514
Landrace	X2020_estimatedPlotYield_NR	-0.192431025659237
Landrace	X2020_estimatedPlotYield_NR	-0.175446015496173
Landrace	X2020_estimatedPlotYield_NR	0.291646373327989
Landrace	X2020_estimatedPlotYield_NR	-0.185412626040203
Landrace	X2020_estimatedPlotYield_NR	-0.131755810237078
Landrace	X2020_estimatedPlotYield_NR	0.213984799640472
Landrace	X2020_estimatedPlotYield_NR	-0.179640341698479
Landrace	X2020_estimatedPlotYield_NR	0.301076365877495
Landrace	X2020_estimatedPlotYield_NR	0.29565577101634
Landrace	X2020_estimatedPlotYield_NR	0.384105601040162
Landrace	X2020_estimatedPlotYield_NR	0.243801945644895
Landrace	X2020_estimatedPlotYield_NR	-0.172997030161312
Landrace	X2020_estimatedPlotYield_NR	0.195631201709433
Landrace	X2020_estimatedPlotYield_NR	0.273052768702158
Landrace	X2020_estimatedPlotYield_NR	-0.313543418992425
Landrace	X2020_estimatedPlotYield_NR	-0.168434790125001
Landrace	X2020_estimatedPlotYield_NR	-0.505816274130321
Landrace	X2020_estimatedPlotYield_NR	-0.310964688516989
Landrace	X2020_estimatedPlotYield_NR	-0.348947238045952
Landrace	X2020_estimatedPlotYield_NR	-0.281591623549516
Landrace	X2020_estimatedPlotYield_NR	-0.211997888609035
Landrace	X2020_estimatedPlotYield_NR	-0.235820493178887
Landrace	X2020_estimatedPlotYield_NR	0.0972185593223824
Landrace	X2020_estimatedPlotYield_NR	0.212184378267143
Improved	X2020_estimatedPlotYield_NR	0.180140187275077
Improved	X2020_estimatedPlotYield_NR	0.234352335295729
Improved	X2020_estimatedPlotYield_NR	0.15856868454823
Improved	X2020_estimatedPlotYield_NR	-0.354293558078536
Improved	X2020_estimatedPlotYield_NR	-0.606270774369717
Improved	X2020_estimatedPlotYield_NR	0.235813949156816
Improved	X2020_estimatedPlotYield_NR	-0.391653790395037
Improved	X2020_estimatedPlotYield_NR	-0.153561606383573
Improved	X2020_estimatedPlotYield_NR	0.158685965334001
Improved	X2020_estimatedPlotYield_NR	-0.169565492079656
Improved	X2020_estimatedPlotYield_NR	-0.446649802453078
Improved	X2020_estimatedPlotYield_NR	0.46538791054582
Improved	X2020_estimatedPlotYield_NR	-0.170680220719575
Improved	X2020_estimatedPlotYield_NR	-0.280500196675639
Improved	X2020_estimatedPlotYield_NR	0.297851988997845
Improved	X2020_estimatedPlotYield_NR	0.328172791376732
Improved	X2020_estimatedPlotYield_NR	-0.431667441428159
Improved	X2020_estimatedPlotYield_NR	0.219707897370192
Improved	X2020_estimatedPlotYield_NR	-0.229719135095362
Improved	X2020_estimatedPlotYield_NR	-0.22527816338735
Improved	X2020_estimatedPlotYield_NR	-0.202438047313486
Improved	X2020_estimatedPlotYield_NR	-0.224780693471015
Improved	X2020_estimatedPlotYield_NR	-0.266407598534706
Improved	X2020_estimatedPlotYield_NR	0.232737258697663
Improved	X2020_estimatedPlotYield_NR	0.253548167380058
Improved	X2020_estimatedPlotYield_NR	0.391295608833061
Improved	X2020_estimatedPlotYield_NR	0.326685736698145
Improved	X2020_estimatedPlotYield_NR	-0.185550041457797
Improved	X2020_estimatedPlotYield_NR	0.395804097616022
Improved	X2020_estimatedPlotYield_NR	-0.373391132210854
Improved	X2020_estimatedPlotYield_NR	-0.472056882998832
Improved	X2020_estimatedPlotYield_NR	0.209958296490959
Improved	X2020_estimatedPlotYield_NR	-0.184917485633296
Improved	X2020_estimatedPlotYield_NR	0.320255308904505
Improved	X2020_estimatedPlotYield_NR	0.385194724932634
Improved	X2020_estimatedPlotYield_NR	0.129306595309523
Improved	X2020_estimatedPlotYield_NR	-0.262424362546789
Improved	X2020_estimatedPlotYield_NR	-0.0636292626325033
Improved	X2020_estimatedPlotYield_NR	0.179814569658605
Improved	X2020_estimatedPlotYield_NR	0.469751011976745
Improved	X2020_estimatedPlotYield_NR	-0.282975279858897
Improved	X2020_estimatedPlotYield_NR	-0.422319758245215
Improved	X2020_estimatedPlotYield_NR	-0.408317843452607
Improved	X2020_estimatedPlotYield_NR	0.28314477485896
Improved	X2020_estimatedPlotYield_NR	-0.317644062818233
Improved	X2020_estimatedPlotYield_NR	0.167682196252278
Improved	X2020_estimatedPlotYield_NR	0.235295283684642
Improved	X2020_estimatedPlotYield_NR	-0.227757234622426
Improved	X2020_estimatedPlotYield_NR	0.263043318178153
Improved	X2020_estimatedPlotYield_NR	0.294901307493427
Improved	X2020_estimatedPlotYield_NR	-0.365928325085002
Improved	X2020_estimatedPlotYield_NR	0.359682618401746
Improved	X2020_estimatedPlotYield_NR	0.299125951719452
Improved	X2020_estimatedPlotYield_NR	0.237846892487986
Improved	X2020_estimatedPlotYield_NR	-0.388367885018752
Improved	X2020_estimatedPlotYield_NR	-0.419790188314717
Improved	X2020_estimatedPlotYield_NR	0.511929620359571
Improved	X2020_estimatedPlotYield_NR	-0.465973905278147
Improved	X2020_estimatedPlotYield_NR	0.531236986186974
Improved	X2020_estimatedPlotYield_NR	0.390339269813213
Improved	X2020_estimatedPlotYield_NR	-0.137133420693664
Improved	X2020_estimatedPlotYield_NR	0.343948936102174
Improved	X2020_estimatedPlotYield_NR	0.555300495714728
Improved	X2020_estimatedPlotYield_NR	-0.56788199727906
Improved	X2020_estimatedPlotYield_NR	-0.335489314858416
Improved	X2020_estimatedPlotYield_NR	-0.80649456924025
Improved	X2020_estimatedPlotYield_NR	-0.509727348043399
Improved	X2020_estimatedPlotYield_NR	-0.353274805994908
Improved	X2020_estimatedPlotYield_NR	-0.323326389728744
Improved	X2020_estimatedPlotYield_NR	0.474170298144006
Improved	X2020_estimatedPlotYield_NR	0.169783922361715
Improved	X2020_estimatedPlotYield_NR	-0.165232407040989
Improved	X2020_estimatedPlotYield_NR	-0.178720238350786
Improved	X2020_estimatedPlotYield_NR	-0.22124377485066
Improved	X2020_estimatedPlotYield_NR	0.272233580557446
Improved	X2020_estimatedPlotYield_NR	-0.271191547965449
Improved	X2020_estimatedPlotYield_NR	-0.403217492718854
Improved	X2020_estimatedPlotYield_NR	-0.397704127394879
Improved	X2020_estimatedPlotYield_NR	-0.291458855934321
Improved	X2020_estimatedPlotYield_NR	-0.300123659316294
Improved	X2020_estimatedPlotYield_NR	0.198911345389677
Improved	X2020_estimatedPlotYield_NR	-0.333160181351812
Improved	X2020_estimatedPlotYield_NR	-0.214025289954846
Improved	X2020_estimatedPlotYield_NR	-0.283631852489675
Improved	X2020_estimatedPlotYield_NR	-0.308585998426219
Improved	X2020_estimatedPlotYield_NR	0.0427794887953947
Improved	X2020_estimatedPlotYield_NR	-0.168028096206732
Improved	X2020_estimatedPlotYield_NR	-0.191299851154287
Improved	X2020_estimatedPlotYield_NR	0.176317161645662
Improved	X2020_estimatedPlotYield_NR	-0.185918192830917
Improved	X2020_estimatedPlotYield_NR	-0.176712542217366
Improved	X2020_estimatedPlotYield_NR	-0.268259648000501
Improved	X2020_estimatedPlotYield_NR	-0.349889409231035
Improved	X2020_estimatedPlotYield_NR	-0.146531481372794
Improved	X2020_estimatedPlotYield_NR	0.159734192225625
Improved	X2020_estimatedPlotYield_NR	-0.589203277320499
Improved	X2020_estimatedPlotYield_NR	-0.203281666371531
Improved	X2020_estimatedPlotYield_NR	0.2328441218295
Improved	X2020_estimatedPlotYield_NR	-0.200150771227251
Improved	X2020_estimatedPlotYield_NR	0.374343332390906
Improved	X2020_estimatedPlotYield_NR	-0.29482301052692
Improved	X2020_estimatedPlotYield_NR	0.34877062329366
Improved	X2020_estimatedPlotYield_NR	-0.392816688393392
Improved	X2020_estimatedPlotYield_NR	-0.293421038734211
Improved	X2020_estimatedPlotYield_NR	-0.491614891901565
Improved	X2020_estimatedPlotYield_NR	0.141388941126955
Improved	X2020_estimatedPlotYield_NR	-0.498433250173289
Improved	X2020_estimatedPlotYield_NR	0.322030265766459
Improved	X2020_estimatedPlotYield_NR	0.570217395324131
Improved	X2020_estimatedPlotYield_NR	-0.308190748264798
Improved	X2020_estimatedPlotYield_NR	0.242433709963001
Improved	X2020_estimatedPlotYield_NR	0.153425549353795
Improved	X2020_estimatedPlotYield_NR	0.180689201814932
Improved	X2020_estimatedPlotYield_NR	0.239593087612521
Improved	X2020_estimatedPlotYield_NR	-0.0737037181828311
Improved	X2020_estimatedPlotYield_NR	-0.241009805615551
Improved	X2020_estimatedPlotYield_NR	-0.175525737651062
Improved	X2020_estimatedPlotYield_NR	0.49237024057119
Improved	X2020_estimatedPlotYield_NR	0.199203960910681
Improved	X2020_estimatedPlotYield_NR	0.3882946231607
Improved	X2020_estimatedPlotYield_NR	0.314872011353696
Improved	X2020_estimatedPlotYield_NR	0.411287183328668
Improved	X2020_estimatedPlotYield_NR	-0.248189053434447
Improved	X2020_estimatedPlotYield_NR	-0.666901932507395
Improved	X2020_estimatedPlotYield_NR	-0.423523780451239
Improved	X2020_estimatedPlotYield_NR	0.128386929784675
Improved	X2020_estimatedPlotYield_NR	-0.421575858628041
Improved	X2020_estimatedPlotYield_NR	-0.482020306567042
Improved	X2020_estimatedPlotYield_NR	0.168515849531839
Improved	X2020_estimatedPlotYield_NR	0.240983298068705
Improved	X2020_estimatedPlotYield_NR	-0.392250034004748
Improved	X2020_estimatedPlotYield_NR	0.139784665869435
Improved	X2020_estimatedPlotYield_NR	-0.232803441131962
Improved	X2020_estimatedPlotYield_NR	-0.419535072479703
Improved	X2020_estimatedPlotYield_NR	-0.176164359742057
Improved	X2020_estimatedPlotYield_NR	-0.607989049140209
Improved	X2020_estimatedPlotYield_NR	0.285070749389377
Improved	X2020_estimatedPlotYield_NR	0.156681329683336
Improved	X2020_estimatedPlotYield_NR	-0.262666978979874
Improved	X2020_estimatedPlotYield_NR	0.575693911389942
Improved	X2020_estimatedPlotYield_NR	0.150036198346473
Improved	X2020_estimatedPlotYield_NR	0.346763539967706
Improved	X2020_estimatedPlotYield_NR	0.353844098883286
Improved	X2020_estimatedPlotYield_NR	-0.182609019390756
Improved	X2020_estimatedPlotYield_NR	0.174022279281679
Improved	X2020_estimatedPlotYield_NR	0.144896168002954
Improved	X2020_estimatedPlotYield_NR	0.28181534249393
Improved	X2020_estimatedPlotYield_NR	0.242641163220991
Improved	X2020_estimatedPlotYield_NR	0.215486158669419
Improved	X2020_estimatedPlotYield_NR	-0.328434751193024
Improved	X2020_estimatedPlotYield_NR	-0.314424720399501
Improved	X2020_estimatedPlotYield_NR	0.178621735838388
