genotype,2020:LN:daysToFlower,2020:LN:medianLeafAngle,2020:LN:leafAngleStandardDeviation,2020:LN:paniclesPerPlot,2020:LN:panicleGrainWeight,2020:LN:estimatedPlotYield,2020:LN:flagLeafLength,2020:LN:flagLeafWidth,2020:LN:extantLeafNumber,2020:LN:plantHeight,2020:LN:thirdLeafLength,2020:LN:thirdLeafWidth,2020:LN:tillersPerPlant,2020:LN:stemDiameterLower,2020:LN:stemDiameterUpper,2020:LN:rachisLength,2020:LN:rachisDiameterLower,2020:LN:rachisDiameterUpper,2020:LN:primaryBranchNumber,2020:LN:branchInternodeLength,2020:HN:daysToFlower,2020:HN:medianLeafAngle,2020:HN:leafAngleStandardDeviation,2020:HN:paniclesPerPlot,2020:HN:panicleGrainWeight,2020:HN:estimatedPlotYield,2020:HN:flagLeafLength,2020:HN:flagLeafWidth,2020:HN:extantLeafNumber,2020:HN:plantHeight,2020:HN:thirdLeafLength,2020:HN:thirdLeafWidth,2020:HN:tillersPerPlant,2020:HN:stemDiameterLower,2020:HN:stemDiameterUpper,2020:HN:rachisLength,2020:HN:rachisDiameterLower,2020:HN:rachisDiameterUpper,2020:HN:primaryBranchNumber,2020:HN:branchInternodeLength,2020:HN:percentMoisture,2020:HN:percentProtein,2020:HN:percentOil,2020:HN:percentAsh,2020:HN:percentStarch,2021:LN:plantHeight,2021:LN:daysToFlower,2021:LN:tillersPerPlant,2021:LN:stemDiameterLower,2021:LN:stemDiameterUpper,2021:HN:plantHeight,2021:HN:daysToFlower,2021:HN:tillersPerPlant,2021:HN:stemDiameterLower,2021:HN:stemDiameterUpper,2021:HN:paniclesPerPlant,2021:HN:extantLeafNumber,2021:HN:thirdLeafLength,2021:HN:thirdLeafWidth,2021:HN:seedMassPerPlant,2021:HN:percentProtein,2021:HN:percentOil,2021:HN:percentAsh,2021:HN:percentStarch,2021:HN:percentMoisture,2020:daysToFlower:NR,2020:medianLeafAngle:NR,2020:leafAngleStandardDeviation:NR,2020:paniclesPerPlot:NR,2020:panicleGrainWeight:NR,2020:estimatedPlotYield:NR,2020:flagLeafLength:NR,2020:flagLeafWidth:NR,2020:extantLeafNumber:NR,2020:plantHeight:NR,2020:thirdLeafLength:NR,2020:thirdLeafWidth:NR,2020:tillersPerPlant:NR,2020:stemDiameterLower:NR,2020:stemDiameterUpper:NR,2020:rachisLength:NR,2020:rachisDiameterLower:NR,2020:rachisDiameterUpper:NR,2020:primaryBranchNumber:NR,2020:branchInternodeLength:NR,2021:plantHeight:NR,2021:daysToFlower:NR,2021:tillersPerPlant:NR,2021:stemDiameterLower:NR,2021:stemDiameterUpper:NR,LN:daysToFlower,LN:plantHeight,LN:tillersPerPlant,LN:stemDiameterUpper,LN:stemDiameterLower,HN:daysToFlower,HN:extantLeafNumber,HN:plantHeight,HN:thirdLeafLength,HN:thirdLeafWidth,HN:tillersPerPlant,HN:stemDiameterLower,HN:stemDiameterUpper,HN:percentMoisture,HN:percentProtein,HN:percentOil,HN:percentAsh,HN:percentStarch,daysToFlower:NR,plantHeight:NR,tillersPerPlant:NR,stemDiameterUpper:NR,stemDiameterLower:NR,daysToFlower,plantHeight,tillersPerPlant,stemDiameterUpper,stemDiameterLower
PI 534063,6.00761534173304,19.1726007484428,-1.61215823308073,7.59922852680119,-7.41511947804513,-405.74985213311,6.49619524432606,0.886510985742343,0.121197888503151,-38.6204646802625,-2.23412301526266,-0.142820780835309,0.44891602288644,-0.15737575967399,1.02413408491718,14.005469295512,0.262222759716757,-0.478375390394131,13.6529517788262,0.413941684097147,-0.846385346902046,12.1182189917571,6.16304571354511,-1.16340272742627,-11.3014577700254,-309.724626450216,11.3637087071496,1.5217517404664,0.656206527685709,-16.1666487172096,-4.6213981008197,-0.347483754134366,0.656509007492279,-2.36640047084038,0.4900569636682,13.8762745924678,0.552808583097592,-0.580385888066198,20.8170495543777,-0.795864612601993,-0.484289309179282,2.29968608982422,-0.194550228324363,-0.113929830347846,-1.86182748573576,2.7872790110079,NA,-1.13524294778277,3.41557252408968,0.799249620787524,NA,NA,-1.85205500879606,2.67242712732358,2.48277577408066,-0.84138272943789,NA,NA,NA,-17.2119813386017,0.568571141538405,1.45167156645675,-0.166969632241679,-0.744142911060598,0.758867504604917,-0.0308176600824704,-0.00934777314335627,0.678536006836119,0.000151827964339792,0.369315312171545,0.373954306423912,0.303164662050272,0.0732689332256183,-0.00389197023873379,0.143540848709086,-0.0894016175600336,-0.124784127156273,2.13268330197393,0.177912965768086,0.0635116757596061,-0.0278714434825742,0.150303894553997,0.502235312811684,0.0815509861395327,0.150436100009099,NA,NA,0.553705024361253,-0.0710400175217568,0.102175956895912,5.11790237875844,-6.45025797323585,-1.13648742881704,0.565430480920105,0.250950214401511,8.92353159929304,-0.726869757371387,10.786144269996,-1.51469767790208,NA,-1.48226711521628,1.58465358841366,1.90515239065715,0.53197369100296,-0.227944618647526,1.82214112967855,-0.130860396097765,0.117157569881481,-0.105113657406113,-0.0227848832901726,0.799053710852312,0.0696373970123331,0.110335877210951,6.67731299458347,1.73580762798824,-1.33896128563207,1.01552688275928,0.773100349209614
PI 534070,-0.0481254414763211,7.31234254834949,0.9234801602577,-0.397770295645584,8.05268310536775,-261.309083778758,12.2740811744067,1.0652520451391,0.104487862408189,-84.4062557053515,-2.31601675364114,2.41743926453341,0.780164926503049,7.22242697275576,3.14535106421489,15.9722919595829,0.653004666745126,0.342701824812103,2.08163241053777,NA,-4.14326850396565,4.76648771936493,6.14947109661137,-3.19987271032673,3.21050327032355,-49.7913918435316,14.1241875901349,0.971003591629173,-2.44872522774262,-75.5684912147117,4.40679939284473,-0.030469973961102,1.16269062534003,5.8346752600487,2.48866785442282,15.7034658590995,1.52469350024557,-0.244688865318884,4.79998979982968,1.26508377345838,-0.222491407227782,3.11796282787381,0.205735567471088,0.121860651157443,0.0366730987999678,-38.6421271494503,2.58793094151263,-1.32488631986095,3.42119489550759,1.11544134208039,-13.5714553691331,4.55998925006656,-1.96875590527416,5.1749829077544,2.47630125636184,-1.32458195651162,-0.937088339931602,12.2412078934968,1.81304990257737,11.8041705451362,-4.33480227728042,2.66188298705308,-0.155059970826162,3.41519855166146,0.613803289806788,0.015962707014324,0.0766111385936604,0.149263336216174,0.457502989174581,0.0828179494012946,0.608010382654979,0.173817712317102,-0.102314947668341,-0.308259638015868,0.0502959940757215,0.0737768542167604,-0.352834947355565,1.48782180352382,0.156038786325866,0.0393192498685687,-0.0304172993805298,0.235259635537151,0.0871321328721196,0.000321250424203189,NA,0.269314203446373,0.00900504234319688,2.23075208268805,0.0757061851407716,0.0602821495984232,0.72910192811602,-49.4464682506648,-0.99987442609621,2.02601824641003,4.69725642062842,5.19494275735822,-2.86321915448167,-31.005993463733,10.1869472883154,0.973027661708328,-1.31429521204053,6.89422284036024,2.92299367948411,0.624890443504204,-2.37383869220005,2.61885029518374,-0.0193955745133676,3.25613696544857,-0.102291493362756,-0.0205915308701454,0.751596625358337,0.018902894368944,0.123156671656325,2.48303509408385,-39.0581812253679,-1.17083901196587,2.25891646231792,5.58506449844495
PI 534096,13.5869997867128,-2.99295353677296,-1.99916820888374,-10.3047528742778,NA,NA,25.6628378707639,2.82585465163407,1.50803176882417,-80.6438187098497,NA,4.12955882815614,NA,10.7176070479777,4.65741840634692,-0.951217452177975,3.50436610869656,1.41246362488888,9.49304006229149,-0.217043276550731,1.28581731959392,-10.3679729258944,NA,-15.9118156719019,NA,NA,8.90132203847908,2.58462623381141,5.17879231706118,-91.4658936244514,-6.46251190157252,1.52185587071119,NA,10.3641172124223,4.4088901562748,-4.40871657670759,4.76133111162268,2.21847586891687,4.0703177896524,-0.0640590251038527,-0.360312882766258,0.47737831928241,-0.260071832572714,-0.074104883524299,0.160513662302335,-64.1022659885595,7.80488033008844,-1.40101031169492,6.97938529396114,2.53328140253705,-90.1630549200393,18.1490932537128,-1.36742103022241,5.94646036751515,4.42887957000471,NA,0.245337806599615,5.04434603255039,-0.235934634188946,NA,NA,NA,NA,NA,NA,-0.106795048465896,-0.0222676049933609,NA,1.00970827447987,NA,NA,-0.242800430015325,-0.0967795717229337,0.268066420648116,-0.199993006957238,NA,-0.309051920837273,NA,0.174861151595293,0.0680218281079525,-0.256364784299417,0.20353382629755,0.489358731758262,-0.160856304470851,NA,-0.356813274228752,0.137746631997006,30.4877556606562,-0.0728190706543448,0.105703973820022,11.0225878945768,-59.5322130720733,-0.0264244531764382,3.32207954483165,8.0208491766476,15.8627583997514,1.56694171408853,-83.1495201983493,-0.26014424711864,0.458828575607533,-0.400904172906685,8.5831361655673,5.03239086720681,0.377157319932258,-2.36701192578835,1.97843521331724,-0.0216652228043037,2.22055576969745,-0.0846201679562987,NA,0.448596545448244,0.0844885659616445,0.0600539811581326,13.2654139415313,-70.3810234697079,-0.179744390373159,3.99620813701311,8.3961718924094
PI 534097,8.83995648807496,-0.941895273541453,-1.64518780435894,0.744457560682343,8.31199320401266,-225.624082781911,6.08705542766854,-0.321213040250411,0.677801710067411,-85.6079293002928,8.96882868362963,0.289473213977308,0.68278868827853,9.22784163561426,0.929455254678299,-5.19727400752395,0.325624789184477,1.49046976270968,5.52006147875751,1.15146212381117,-0.249445226304841,-10.8078694800879,3.63504094352951,-1.32339248249345,6.65071341461295,99.6686543327917,2.59141965867943,0.369276062347098,0.838497659254388,-80.7115553747384,4.94459980981753,0.470004915289468,0.0442498132394083,4.97208283567901,-0.524895740126036,-3.87757575929985,-0.690322909391353,1.08562033186995,10.1540595894748,0.773936964311063,-0.82861869823694,4.42591161959025,-1.40922132317242,0.332386489453,-1.46614250787484,-60.9665651998207,9.23947500855693,-0.724564053159473,9.50101845948244,0.73970170558872,-64.5805520980238,10.6064301119673,-1.62673303464637,9.43070644056132,1.66244571477101,-0.736707922535022,-0.462313051239702,10.2207739460789,1.96177457946288,4.30315307457079,-0.80228260396094,1.08443348190984,0.313217097645836,1.51368154519152,-0.713163575675556,-0.0644484757111691,-0.079259514982465,0.228856906485921,0.472433562697379,0.217063318476228,0.916635663255241,0.0346431681929871,0.123831250130572,-0.0386075075759533,-0.00190906964612048,-0.0988753233857554,-0.0551650416211719,0.282376902576941,0.026117409444912,-0.0450596841323958,0.0473620345589877,-0.0757726864822486,0.112063097529407,0.0414482540315559,0.418749212941675,-0.0377013302158227,-0.00105542416801066,-0.0305728720550561,-0.0231938807564651,0.00897384608940854,8.45274798560749,-62.6980256321936,-0.816587744712896,0.512839340759177,8.39589523771529,9.95931331464822,-0.469405056190941,-60.2447214481942,8.54864577358209,1.26471022830966,-1.7172690518413,8.68101896912363,1.00450554428771,-0.356571379567959,-0.0275767543042439,0.999190299592024,0.320156862502339,1.65067205704611,-0.130031671163946,-0.203162158313893,0.354375788094557,-0.0219619450721992,0.0509079260630591,8.99555676825151,-59.3306811050612,-1.30507780079082,0.552028295537128,8.42155913929441
PI 534099,10.9701873267108,4.93402708429084,-0.710091624672427,1.61559354982414,23.9740753630834,7.08654871776959,9.23122920938644,1.32360668358339,3.5620658214508,-77.5038392229472,5.87589224393934,0.889700455952987,1.55053614522346,8.32920703092834,2.7276270660489,-0.292947336412461,2.35750753053577,1.2025255401036,16.3035913679,0.192694190780968,3.7454728826205,-10.1840651105244,2.63114998502613,2.7445667079383,15.0998759850599,434.912006946735,14.9944731924725,3.4474087579706,4.60993017968158,-80.1868117758485,13.2235372846048,1.55856338128395,0.816726540021418,4.42748270616312,3.61016098657819,1.0446733377236,1.90677286074802,0.747936919088072,25.2631337601829,-1.04307451656675,0.453693009886075,0.928906144021754,-1.22372612853846,0.204138784295591,-11.2428583851673,-58.9105092628975,5.38841420395432,-0.279673486207737,3.25723479258094,1.75755261873352,-60.5809287200866,7.84812747294068,-1.7779039242297,5.61297845843562,4.91993182089634,-1.50812458665456,0.063540237591277,25.8696285092866,1.32953096700421,0.711197775722437,-2.49005695871074,1.64294300636882,0.10251387781544,-3.75226792797019,0.532931068992749,-0.0341171583190519,-0.177378163293685,-0.105790797516038,0.657516825107631,-0.0536880666219795,0.70803754201059,0.305132440331542,0.397838718449668,0.0347909089692038,-0.0936540106248649,0.0740965929380775,0.020319371791775,0.0689681387893512,0.0421236293277588,0.191549592608668,0.0347890584193481,0.0158045569871059,0.106282788136242,0.109095648306617,0.154668921385464,-0.0110743834160926,0.0164338224411695,-0.536478436705973,0.112158393299503,0.253672898525074,8.49533659286867,-56.1280016127441,-0.131744656613442,2.04195453582047,5.28552411586514,10.8582006954559,2.3719644558856,-56.378301751993,21.1180954156023,1.51007009691667,-1.38614520510622,6.34269617817065,4.7071955588875,0.896159928269466,-2.55036444558525,1.40763961519685,0.156791185536736,-5.97503943828858,-0.119016387403441,-0.217475660040177,0.116529903620838,0.183403716501642,0.0822803225761041,9.38608357779815,-54.1857872839889,-0.748416237647893,3.09266541530896,5.65307403276983
PI 534101,13.6888867750524,1.68917665948541,-0.624719767467156,-1.00959293916674,35.3180072224563,29.6505193867499,14.6982622479855,1.3815526306545,3.24046528785609,-76.159843811977,9.75508143160047,2.45615329031264,0.0061575160469603,7.00568416026817,2.22157678826889,4.44082986960578,3.09655866748892,0.566991870704999,17.9415242438589,-0.115789399711013,1.57211007687072,-2.58066924547735,1.22237465922634,0.70020918226,23.7180649724753,541.811936686827,8.36067850696077,1.74726431169574,1.87927293012283,-32.3210409409236,3.53848347360704,0.972549441613889,-0.303768271269699,1.05392133628432,2.48935887149732,5.33644435099187,1.91591260469024,-0.0588945638002624,20.3169353330168,-1.53081642818575,0.0389331496710915,1.58432345544238,-0.0724612134863546,-0.0692763793037467,-2.93417773499157,-50.6153781476443,8.8908792356313,-1.11853231681687,7.90046166201836,3.41984120217969,-52.4785352588764,12.2618803179234,-2.35414627110508,7.4216780143572,4.32137809143403,-1.44980827464402,2.64722107287158,14.3631474066201,2.49113852340402,21.3517042592599,-2.9427550314726,2.20589576871819,-0.182185988867014,0.0429886467389126,0.570250855026026,-0.103953370025221,0.0482122984202586,-0.33360509917356,0.843207160865361,-0.0955693327473622,0.83151450428096,-0.0452731253990214,0.0059940682611404,-0.145736854747664,0.463076225376237,-0.130039140959844,-0.23743275126656,10.6292036486487,-0.0474615893866157,0.13823744960884,0.00693722405722122,-0.0705048295945756,0.0628178302140191,-0.00558042890617854,0.0621057385923214,-0.0122724309852987,0.0294179407957079,-1.13627259716736,-0.0439218140926298,0.00477454403103156,11.1323684159092,-51.6334754102516,-1.34809872307201,2.61635511853869,6.45483356627589,11.5955517194715,1.27150892671873,-28.2550071243574,10.520661564439,1.80758054908584,-2.24064843538216,5.60624004037955,3.74367533154596,0.751676500912329,-2.33547799828485,2.24323028076486,-0.114227610582067,0.00237633597748036,-0.138624294211574,0.0282763967495351,0.506549308679921,0.0382624243597411,0.0173351901724285,11.110935388397,-38.8423367279369,-1.80050432065595,3.01148105526178,5.88872519258674
PI 534104,10.8735540049552,2.95115934550581,0.30132682695532,-5.94758987472312,23.3347082774105,21.5067235720316,18.944512622892,3.50815759827282,2.58772562069363,-81.2050897941966,0.862566922571127,3.04838128338419,0.768539399170644,6.9813963858265,3.47859373675383,0.331991791164028,1.72507391994202,1.13160790917572,18.0421299121672,-0.560888174510414,4.28283839195334,-8.71693838605948,1.57327609618809,-12.9356152106431,26.4417731447778,230.761702022903,9.27752194173328,3.33956056396043,3.19395859336612,-76.7169442523191,16.9213992329316,2.86136311108648,-0.158894534875377,0.818743602946792,1.91139913578269,4.49359049734536,2.82417355615738,0.996235656046628,39.3471853897216,-1.30193715953714,0.174699981746743,0.953026578426632,-0.232855312286002,-0.0585440672047863,-4.62995799804265,-50.4516630344131,6.58892590031621,-1.06092287351337,5.29104969770633,0.581318774638568,-48.551219608674,10.2349946969383,-1.66049170191694,3.96709173133076,1.64372009187221,-1.5106184320202,0.0670445020698102,6.32468504546845,2.44836207230806,16.1909316908019,-2.26570014548632,2.35253766271255,-0.0019604246780557,-3.33510876812036,0.708049487962653,-0.0245475845552122,-0.11117402188068,-0.369362055085013,0.23749736397089,0.256159929583302,0.288626414193078,-0.117324454303146,-0.0759969782635695,0.00250749445029268,-0.00698661645809693,0.228137279883662,-0.0789174725395501,-0.102937030369728,-0.0569971475984628,-0.0448755660867591,0.193341126311546,0.231824567299183,0.216985530060431,0.314869301315621,0.780947556579328,0.0323636117323295,0.0348204209323313,0.759318643263179,-0.0947366036585664,0.0267440609125054,8.39273057509642,-53.8465638131222,-0.938138251742405,2.06531755730275,5.33750735837541,12.0016452770488,0.617668289765221,-51.1728618443256,12.7861086921445,2.78772047395064,-1.73099298863727,4.32864153153806,2.30960886781786,0.776577333093752,-2.4070532410646,2.28180360802077,-0.0250031747648903,-2.68946420816734,-0.103225771221983,-0.18254510373902,0.443080684188428,-0.0417635564097292,0.0125923046671751,10.1461768181411,-50.1018930814023,-1.33274312596707,2.11202323791949,5.00850791177544
PI 534105,9.8297482134936,16.0764821779805,2.59382727877962,7.63694515770027,13.1759780663838,41.5654401264014,21.7348759040869,2.07392012768411,2.24659606971577,-77.9207433473091,17.8556119493935,1.48166586538611,1.17122939477024,6.16805443152461,2.66819057949443,-0.478608981254329,1.62493234524025,1.0265861156534,23.2032700327591,-0.572443496658177,2.64919873369787,13.5172985488961,6.05755592231235,-6.88864989899634,8.25888769256913,-210.444662381325,1.31689143020202,1.96518522302945,1.32360921945882,-39.0438923232917,6.16963665946935,1.93387968398276,1.1960386129851,2.98201878576633,2.80316899000129,2.87177946319657,2.16406572952488,0.952721660130435,32.5359114648311,-1.10840109268792,-0.419213341808412,0.692366936132585,-0.117812424906459,-0.0683486235479283,-1.23940256648628,-57.6637404120272,9.38814122489727,-0.0899743414617532,1.73704226133609,1.24848704162956,-59.852433293463,10.696364437208,-1.70590875791379,4.20012863910747,1.99788791846972,-1.96195177719599,-1.53507743890738,18.1237064033544,2.79908556690572,-5.36147180134653,-2.81230242906563,2.2573413703723,-0.183588755442473,-1.43951175420787,0.778365398823837,-0.0340361197283165,0.0651840366902006,-0.0573173490416204,-0.273362425389768,0.0652392720630649,-0.537230950915448,-0.342305563638282,-0.0853777533239815,-0.121864293878597,0.412525969664951,-0.188178130315969,-0.0101712892511702,0.714718467770014,0.079779306238909,0.119088748729644,0.154529805558736,0.156444790234156,0.246598303914076,0.103185695547465,1.00294652676136,-0.017613116211898,-0.00193958764102004,-0.548360788957286,0.1302780682235,-0.0116982890991056,8.56478702382323,-55.6232231284372,-0.305292165642679,1.84674203499668,3.6831270584328,11.1426538555438,-0.475884893632775,-34.9119897059746,13.6929885983218,2.42850461593641,-1.19151271992451,4.99287831615165,2.81887710880112,0.64040300662343,-2.68147952868879,2.2433270043718,-0.119843030950472,0.133723155984222,-0.11616528514301,0.00170562953785643,0.282940628736839,0.0263466692654419,0.0959833789025016,9.71404929360976,-43.0120850168726,-0.769420778190046,2.13850905648568,4.25976327884031
PI 534108,10.0565369628368,2.1637549527406,-1.48804570477057,0.708027209523007,32.600557941698,113.256514127063,18.9523821958334,2.33638227151299,2.61345099094843,-47.380439340015,5.45669735219344,1.38551668160022,0.924132004792339,8.07158529821161,2.62643527975307,-1.9283663117258,1.77865695843795,0.926896851932981,11.9963919604932,0.37997819946322,2.84175864057999,-0.746519514468403,5.6624971858322,-2.40504288215132,22.7076425397128,412.245509599139,10.7922952882905,2.58166023772124,3.364581287058,-55.9216342081553,7.05538083979618,2.2764069958769,1.3132417380931,3.84971405905886,2.66195275792355,-3.67943213834603,1.8610757113981,1.42709064440392,13.1776243829748,-0.761301596463348,0.319249111775584,0.0225778780205224,-1.19195834249509,-0.0997658242462179,-10.9381044996854,-14.7903093144201,10.5419939481978,-1.23811392847829,3.25297301985305,1.54060607106441,-17.4037709279058,11.4597698401823,-1.94490923697174,4.12945710160011,2.08966166201776,-2.00757215862248,0.864343613383371,7.12987339721724,1.04489265967732,24.6983239174703,-3.91823194064415,2.47249244552437,-0.185929120679245,-0.520443850857285,0.450739156193222,-0.034443399449117,0.0772635746497221,0.553196557978178,0.399737379387334,-0.0653053590264167,0.387888212390242,-0.0827004291109046,-0.0169420531235726,0.0139517265065744,-0.120633658780983,-0.0158685449662184,0.0489470486504578,1.27338960735527,0.0288646689115866,0.109749932158552,-0.161907286535715,0.0903544586469396,0.464530159272209,-0.0287257859010167,0.188849912451001,-0.0148606142259161,-0.00769912229607904,0.900950039908909,0.0243959299667109,-0.0338291660575939,9.72872095893797,-18.6896471056519,-0.893250334022089,1.81259969176022,5.15135172772317,11.8295696927705,1.4712870765093,-22.9891783581413,8.35741724794285,1.71769597715187,-1.2151163057216,5.66552816715607,2.87724789998993,0.782124564810092,-3.58530906840498,1.77948893436394,-0.134047839531953,-4.40473535749636,-0.120466209977344,-0.18671967437469,0.701435604086396,0.0352278089355388,0.064261468292319,10.8179729317174,-19.9525051887273,-1.06773718841518,2.172118755781,5.25381134783581
PI 534112,14.9898281555774,-8.31704323223716,-0.724706317218152,5.38162091852101,33.6318164057278,139.311071103355,15.4183225201832,3.29003176430008,1.7247502394043,-72.1023703136962,20.9025874022706,1.33613291059642,0.770359399430075,8.13909147304329,2.88267990632266,-2.68175351412412,4.2356210973104,1.35912724264772,13.7637000826186,0.344634669048021,5.75326446913264,-13.839338473195,2.20219364127133,-0.865436914235136,27.8007391894227,542.271240126566,24.2337654536619,5.02305750690113,1.33888656882698,-67.1095665995279,28.9259005787336,2.64444001944196,0.377395200633104,0.448466802858021,1.35804906788196,-2.0340739772743,2.2676378985461,0.898349549583983,18.9200076978147,-0.807991550778764,-0.0430493462744158,0.596135272715318,0.0118791499413072,0.015573756348301,-3.00260107224967,-54.4716455670146,13.6642964765184,-0.873908365789391,5.41133037988724,1.66410006336881,-53.5817879394452,11.7945430757994,-2.14306380783077,4.12980676228207,2.51391293255594,-1.913546426503,-0.55701133167336,NA,2.90179299192088,23.5794830974358,-3.77518696603283,2.57640740277193,-0.118676507614647,-0.848639693088646,0.855734581937898,-0.0608898324388847,0.0265401154549951,-0.170581034479572,0.133871819303734,0.0192146526742961,0.52940350200953,0.334229780854188,0.216076429299306,-0.0816216071452662,-0.000517853862301616,0.0685555346582781,0.106033257067723,0.553544892986355,-0.119489236955641,-0.0433504347059908,-0.00660449393851383,-0.143159755372171,0.0991006381262232,0.0447446063525517,0.186366981093913,0.0214044796604026,-0.0468835601603543,-0.697529205547272,-0.0919046995302128,-2.94872705241026e-05,13.6111827509148,-50.6529413669879,-0.833186229859564,2.07265516227235,5.97490401807174,13.2094543423105,-0.0201455236105244,-46.0851238023526,NA,2.85029671796208,-1.8317791447163,3.63709027086625,2.37039705812194,0.847452990850448,-3.32595137122435,2.49618916632507,-0.0520637194484019,-0.319378957985078,-0.144878052906154,-0.158045293011627,0.303421273976671,-0.0367759632626568,-0.0314657579804461,13.0658216011461,-46.3162566982477,-1.34559384012649,2.07273951346405,4.81357060324746
PI 534114,17.4209788326029,-4.96563140876208,-1.87673444283917,-1.84614007338235,12.7399704593255,-270.392137497431,2.69228614020648,1.54489740561495,1.89898452249536,-82.1946370134541,-2.28050876388895,0.507253268043113,-0.0258387861834327,9.3145505420722,1.10583020361098,2.4732325586857,0.882300262043595,-0.272271487079791,14.6172609218156,0.681108694623559,7.05727835005141,-8.70416315054891,4.54103202131666,-0.58181336051313,5.44253417318324,54.7072570561406,7.72142576094017,2.94522628022057,2.98495949062445,-78.6071128178239,3.49621228989699,0.941216902133023,0.209646405241451,4.88386718900809,0.569128567488238,4.34838077886878,1.07828558397193,-0.243659396488297,13.7221988959825,0.576973789927798,0.134146099154811,2.65492770354493,-0.201796513562123,0.150171512872711,-6.64288796111688,-55.3596051530044,11.3564203689199,-0.551495524586421,9.06004287799296,0.794561591872751,-54.9898717396736,13.3383271986254,-1.77037000921925,8.59459053478082,2.22065107950704,-1.82142326046307,-0.0239244512392863,5.50973623566155,1.35498957894472,-3.6081820302367,-0.895268198904653,1.99007401084815,-0.0532212262256081,-5.68803593214087,0.689497493238827,-0.0744032145400776,0.0701287809816866,0.454894089303949,0.865638079282733,-0.0188693079115308,1.07769892658781,0.35134751704978,0.225502351364828,0.042827942116811,-0.0186585202900534,0.0567807804331449,-0.0144868499794344,NA,0.0189058634583865,0.0626028716947402,0.0570596166870314,0.120858796988015,0.519750993283287,-0.0646834469443426,0.630805894630905,0.015097507556065,0.00799192582329366,-0.384654222101757,-0.0410854928100916,0.0706562741910836,14.1411352770816,-56.8986514347467,-1.17512464813791,0.595514169360237,8.12430241931255,14.5574551403322,1.24092691062381,-51.7399355788836,6.16323941900174,1.15670126846047,-1.74584895902578,8.14038198315008,1.7237200818998,0.848619861662586,-0.850672217238904,2.02812143373372,0.0468139988097749,-4.56906842979631,-0.134210860572569,-0.162222001092285,0.666506893234858,0.0466709710907564,0.0430538898405711,14.1510634737122,-53.5702844334804,-1.48884975775659,0.967353603835846,7.99251854327034
PI 534115,9.57824782352113,7.01648416868784,0.998634470153593,0.927480156025757,25.619235907075,152.121834885789,7.67836031992445,3.72556328983873,3.57952327283161,-66.5336685312555,3.98215453829883,1.98535619868361,0.159713192946366,6.31691184247925,4.68250696593642,-3.62607590097373,2.95704715565557,1.86669472210482,26.4235079209064,-0.284541674528894,1.85251361698054,5.29867041411627,9.03268036460523,-9.84697339248318,31.1038647772883,143.887892549498,13.7635404094195,3.30935016548469,3.5541094512491,-55.6099059414505,8.95887879213278,1.99218107567064,-0.861142517824092,0.289365777622442,4.244564162302,-0.744639300929701,2.44293978959645,-0.627804088870583,29.7476677300433,-1.45528858579937,-0.274985290868999,3.33570996874075,-0.122982716375811,0.155894478275163,-0.375331252757582,-48.8641676838088,7.65630584032936,-1.26364131216701,4.871935585248,2.84175920344548,-50.4585081174869,9.17804123319433,-2.30101962561643,6.24413663510783,5.59477696195115,-1.84760277124629,1.03443758521279,18.1235499544412,2.69382026536998,7.72462790387552,-2.98186100073232,2.77722959246073,0.0561800004501928,1.89920044847435,0.57941702565743,-0.042606468544804,0.0933362165261459,0.492756857641931,-0.139870597532911,0.300045196505066,-0.0888171985482062,0.329788605187749,-0.109539671650399,-0.0440460407490647,0.0630036046367221,0.0381668501494284,-0.065179695115619,-0.868916879724194,-0.0524898955684356,0.0523225489896691,0.155800277338948,0.00718626596348146,-0.466177543418905,0.00918612894317586,0.265525203377153,-0.00889479067880074,0.00131773140992229,-0.936980306221586,0.0490982027200542,0.186571966346959,8.82148219743972,-47.5389630413141,-1.33067258902655,3.65090068343937,4.7541133153976,10.0355462005434,1.26519712093895,-41.918706985699,14.0275685316716,2.46597499883135,-2.49062962841821,4.8593522677817,5.42375899590118,0.472184710454393,-1.30463105164664,2.49808054557685,0.123673738746567,1.74584524107582,-0.133144385437193,-0.143224935908124,0.295461634799852,0.0873021180226141,0.0510971379669172,9.491828596305,-43.4536599956371,-1.89199483455562,4.24831249067867,4.68706645846323
