genotype,2020:LN:daysToFlower,2020:LN:medianLeafAngle,2020:LN:leafAngleStandardDeviation,2020:LN:paniclesPerPlot,2020:LN:panicleGrainWeight,2020:LN:estimatedPlotYield,2020:LN:flagLeafLength,2020:LN:flagLeafWidth,2020:LN:extantLeafNumber,2020:LN:plantHeight,2020:LN:thirdLeafLength,2020:LN:thirdLeafWidth,2020:LN:tillersPerPlant,2020:LN:stemDiameterLower,2020:LN:stemDiameterUpper,2020:LN:rachisLength,2020:LN:rachisDiameterLower,2020:LN:rachisDiameterUpper,2020:LN:primaryBranchNumber,2020:LN:branchInternodeLength,2020:HN:daysToFlower,2020:HN:medianLeafAngle,2020:HN:leafAngleStandardDeviation,2020:HN:paniclesPerPlot,2020:HN:panicleGrainWeight,2020:HN:estimatedPlotYield,2020:HN:flagLeafLength,2020:HN:flagLeafWidth,2020:HN:extantLeafNumber,2020:HN:plantHeight,2020:HN:thirdLeafLength,2020:HN:thirdLeafWidth,2020:HN:tillersPerPlant,2020:HN:stemDiameterLower,2020:HN:stemDiameterUpper,2020:HN:rachisLength,2020:HN:rachisDiameterLower,2020:HN:rachisDiameterUpper,2020:HN:primaryBranchNumber,2020:HN:branchInternodeLength,2020:HN:percentMoisture,2020:HN:percentProtein,2020:HN:percentOil,2020:HN:percentAsh,2020:HN:percentStarch,2021:LN:plantHeight,2021:LN:daysToFlower,2021:LN:tillersPerPlant,2021:LN:stemDiameterLower,2021:LN:stemDiameterUpper,2021:HN:plantHeight,2021:HN:daysToFlower,2021:HN:tillersPerPlant,2021:HN:stemDiameterLower,2021:HN:stemDiameterUpper,2021:HN:paniclesPerPlant,2021:HN:extantLeafNumber,2021:HN:thirdLeafLength,2021:HN:thirdLeafWidth,2021:HN:seedMassPerPlant,2021:HN:percentProtein,2021:HN:percentOil,2021:HN:percentAsh,2021:HN:percentStarch,2021:HN:percentMoisture,2020:daysToFlower:NR,2020:medianLeafAngle:NR,2020:leafAngleStandardDeviation:NR,2020:paniclesPerPlot:NR,2020:panicleGrainWeight:NR,2020:estimatedPlotYield:NR,2020:flagLeafLength:NR,2020:flagLeafWidth:NR,2020:extantLeafNumber:NR,2020:plantHeight:NR,2020:thirdLeafLength:NR,2020:thirdLeafWidth:NR,2020:tillersPerPlant:NR,2020:stemDiameterLower:NR,2020:stemDiameterUpper:NR,2020:rachisLength:NR,2020:rachisDiameterLower:NR,2020:rachisDiameterUpper:NR,2020:primaryBranchNumber:NR,2020:branchInternodeLength:NR,2021:plantHeight:NR,2021:daysToFlower:NR,2021:tillersPerPlant:NR,2021:stemDiameterLower:NR,2021:stemDiameterUpper:NR,LN:daysToFlower,LN:plantHeight,LN:tillersPerPlant,LN:stemDiameterUpper,LN:stemDiameterLower,HN:daysToFlower,HN:extantLeafNumber,HN:plantHeight,HN:thirdLeafLength,HN:thirdLeafWidth,HN:tillersPerPlant,HN:stemDiameterLower,HN:stemDiameterUpper,HN:percentMoisture,HN:percentProtein,HN:percentOil,HN:percentAsh,HN:percentStarch,daysToFlower:NR,plantHeight:NR,tillersPerPlant:NR,stemDiameterUpper:NR,stemDiameterLower:NR,daysToFlower,plantHeight,tillersPerPlant,stemDiameterUpper,stemDiameterLower
PI 534054,70.36048678338108,38.82747550677624,6.653616264325678,10.801483513923072,33.939864105423204,275.79231144003813,32.20658663735313,4.713588585605981,12.988734470110117,68.47674901632884,62.03825387418635,7.322983606391167,0.026926169392327486,26.14750933845041,11.21901604583182,17.214673120156373,6.753975088256129,2.7561918651895696,81.284146342313,1.7253981098806241,68.33204684166517,45.91039928558365,9.719698171658496,6.3121660067180745,47.941052306604604,309.2962198071841,42.45017946257472,4.878232625373039,10.756632593389611,73.36456625428802,65.63431286324479,6.928451902222151,1.1270402200208218,27.612299023338505,12.28454129803738,19.224475513818714,7.412484508092491,3.1983325300913794,,1.2341838353530334,0.160413425260337,0.487061116094874,0.0567512052482338,0.110822101653339,-2.89570926675042,78.37109497810059,75.55417258730468,0.36400622758296985,21.265003282511838,9.101248624823754,69.59769774940894,75.64718410355918,0.6785741826844038,22.696330417573016,8.901842873827027,-1.92464234964353,0.289699668375184,5.15068843496826,1.89484974974672,3.47333327427765,-1.52063990529549,2.68170888498284,0.194036248380143,-0.273614430705518,0.925892501149053,-0.0288292482677217,0.182420404272003,0.460814358016416,-0.415620456339936,0.412529294686958,0.121482387207268,0.318058940569043,0.0349296585344404,-0.171849065192383,0.0713792244546183,0.0579651870336531,-0.0538758142001963,,0.0560202375655761,0.0949749289824255,0.116749378837121,0.0974995334201599,0.160417230195765,,-0.284696193715881,-0.111946850189388,0.0012310573072186,0.864182893765829,0.0673090483949414,-0.0219097136246607,16.344088146929,-61.4353728248456,-1.38559646985253,2.62837721240899,8.5852551507446,18.6367656229897,-0.06549858163492,-59.3882663970911,7.96725879833377,1.75563922974745,-1.68128826493488,9.86996087334745,3.12982814215279,0.992772650302671,-2.23741927514957,2.54051747181002,0.152813562166364,-0.155474547535558,-0.108980899046625,-0.204819237194214,0.99777689154414,-0.0169992941987771,0.0809461448486542,17.1102394068654,-59.0396157296396,-1.59319446455476,2.73557765631323,8.98466344749409
PI 534063,61.04106956053572,63.020281468875865,5.531536047138866,21.03237188637956,7.8075875224023745,118.22371740909415,31.09239119892227,4.050493259829143,10.163276469278888,121.32797721382263,55.86602812967971,5.875431825679499,0.4929843504800449,15.09827895970652,8.51550604744753,31.34740018148876,5.757913419819316,1.3416481212059694,54.68469219906169,1.9508738422036123,59.159926627748675,62.43118217427431,9.284882428234516,21.035565188588304,10.6910491455451,162.4339856556681,40.51850546907842,4.347268580014379,10.12372129973243,138.74349803525132,50.87151484823198,5.142271193645895,1.544363842883298,17.784458547421796,9.056340106461981,30.47370288900479,6.623350231322883,2.015471185043057,59.14428277463199,2.2443556946344905,-0.484289309179282,2.29968608982422,-0.194550228324363,-0.113929830347846,-1.86182748573576,137.6014771209695,,0.29575188148048004,17.012418143879486,8.156980176803717,,,0.45951118422051374,15.803855660850827,8.990427431749627,-0.84138272943789,,,,-17.2119813386017,0.568571141538405,1.45167156645675,-0.166969632241679,-0.744142911060598,0.758867504604917,-0.0308176600824704,-0.0093477731433562,0.678536006836119,0.0001518279643397,0.369315312171545,0.373954306423912,0.303164662050272,0.0732689332256183,-0.0038919702387337,0.143540848709086,-0.0894016175600336,-0.124784127156273,2.13268330197393,0.177912965768086,0.0635116757596061,-0.0278714434825742,0.150303894553997,0.502235312811684,0.0815509861395327,0.150436100009099,,,0.553705024361253,-0.0710400175217568,0.102175956895912,5.11790237875844,-6.45025797323585,-1.13648742881704,0.565430480920105,0.250950214401511,8.92353159929304,-0.726869757371387,10.786144269996,-1.51469767790208,,-1.48226711521628,1.58465358841366,1.90515239065715,0.53197369100296,-0.227944618647526,1.82214112967855,-0.130860396097765,0.117157569881481,-0.105113657406113,-0.0227848832901726,0.799053710852312,0.0696373970123331,0.110335877210951,6.67731299458347,1.73580762798824,-1.33896128563207,1.01552688275928,0.773100349209614
PI 534070,54.98532877732635,51.16002326878256,8.067174440477295,13.035373063932788,23.275390105815255,262.6644857634461,36.870277129002915,4.229234319225901,10.146566443183925,75.54218618873364,55.78413439130124,8.435691871048217,0.8242332540966539,22.478081692136268,10.63672302674524,33.314222845559655,6.148695326847685,2.1627253364122034,43.113372830773265,,55.86304347068507,55.07945090188214,9.271307811300776,18.999095205687844,25.20301018589405,422.36722026235253,43.278984352063716,3.7965204311771528,7.018789544304101,79.34165553774922,59.89971234189642,5.459284973819159,2.050545460731049,25.985534278310872,11.0549509972166,32.30089415563649,7.595235148470861,2.351168207790371,43.12722302008397,4.305304080694864,-0.222491407227782,3.11796282787381,0.205735567471088,0.121860651157443,0.0366730987999678,96.17207096051128,59.448834118608104,0.10610850940229999,17.018040515297397,8.473171898096584,122.07257564502953,59.98417338709984,0.34281028774241395,18.306411441281647,8.983952914030807,-1.32458195651162,-0.937088339931602,12.2412078934968,1.81304990257737,11.8041705451362,-4.33480227728042,2.66188298705308,-0.155059970826162,3.41519855166146,0.613803289806788,0.015962707014324,0.0766111385936604,0.149263336216174,0.457502989174581,0.0828179494012946,0.608010382654979,0.173817712317102,-0.102314947668341,-0.308259638015868,0.0502959940757215,0.0737768542167604,-0.352834947355565,1.48782180352382,0.156038786325866,0.0393192498685687,-0.0304172993805298,0.235259635537151,0.0871321328721196,0.0003212504242031,,0.269314203446373,0.0090050423431968,2.23075208268805,0.0757061851407716,0.0602821495984232,0.72910192811602,-49.4464682506648,-0.99987442609621,2.02601824641003,4.69725642062842,5.19494275735822,-2.86321915448167,-31.005993463733,10.1869472883154,0.973027661708328,-1.31429521204053,6.89422284036024,2.92299367948411,0.624890443504204,-2.37383869220005,2.61885029518374,-0.0193955745133676,3.25613696544857,-0.102291493362756,-0.0205915308701454,0.751596625358337,0.018902894368944,0.123156671656325,2.48303509408385,-39.0581812253679,-1.17083901196587,2.25891646231792,5.58506449844495
PI 534096,68.62045400551547,40.85472718366011,5.144526071335856,3.1283904853005726,,,50.25903382536011,5.989836925720871,11.550110349599906,79.30462318423544,,10.147811434670949,,25.97326176735821,12.14879036887727,16.390713433798783,9.00005676879912,3.2324871364889805,50.524780482526985,1.3198888815557341,61.29212929424464,39.94499025662281,,6.287152244112674,,,38.0561188004079,5.410143073359389,14.6463070891079,63.44425312800952,49.03040104747917,7.011610818491451,,30.514976230684475,12.97517329906858,12.188711719829403,10.831872759847972,4.814332942026125,42.397551009906685,2.976161282132631,-0.360312882766258,0.47737831928241,-0.260071832572714,-0.074104883524299,0.160513662302335,70.71193212140209,64.66578350718392,0.029984517568329982,20.576230913750948,9.891011958553245,45.480976094123335,73.57327739074609,0.9441451627941639,19.077888901042396,10.936531227673678,,0.245337806599615,5.04434603255039,-0.235934634188946,,,,,,,-0.106795048465896,-0.0222676049933609,,1.00970827447987,,,-0.242800430015325,-0.0967795717229337,0.268066420648116,-0.199993006957238,,-0.309051920837273,,0.174861151595293,0.0680218281079525,-0.256364784299417,0.20353382629755,0.489358731758262,-0.160856304470851,,-0.356813274228752,0.137746631997006,30.4877556606562,-0.0728190706543448,0.105703973820022,11.0225878945768,-59.5322130720733,-0.0264244531764382,3.32207954483165,8.0208491766476,15.8627583997514,1.56694171408853,-83.1495201983493,-0.26014424711864,0.458828575607533,-0.400904172906685,8.5831361655673,5.03239086720681,0.377157319932258,-2.36701192578835,1.97843521331724,-0.0216652228043037,2.22055576969745,-0.0846201679562987,,0.448596545448244,0.0844885659616445,0.0600539811581326,13.2654139415313,-70.3810234697079,-0.179744390373159,3.99620813701311,8.3961718924094
PI 534097,63.873410706877635,42.90578544689161,5.498506475860656,14.177600920260716,23.534700204460165,298.34948676029313,30.68325138226475,2.84276923383639,10.719880290843149,74.34051259379234,67.068979828572,6.307725820492116,0.7268570158721349,24.48349635499477,8.420827217208648,12.144656878452809,5.821315449287036,3.3104932743097804,46.551801898993006,2.688394281917635,59.75686674834588,39.505093702429306,6.756877658218916,20.875575433521124,28.643220330183453,571.8272664386758,31.74621642060825,3.1947929018950774,10.30601243130111,74.19859137772252,60.43751275886922,5.959759863069729,0.9321046486304272,25.122941853941185,8.041387402667745,12.719852537237143,5.380218738833937,3.681477404979205,48.481292809729084,3.8141572715475465,-0.82861869823694,4.42591161959025,-1.40922132317242,0.332386489453,-1.46614250787484,73.84763291014087,66.1003781856524,0.7064307761037769,23.09786407927225,8.097432261604913,71.06347891613883,66.03061424900058,0.6848331583702039,22.562134974088565,8.170097372439978,-0.736707922535022,-0.462313051239702,10.2207739460789,1.96177457946288,4.30315307457079,-0.80228260396094,1.08443348190984,0.313217097645836,1.51368154519152,-0.713163575675556,-0.0644484757111691,-0.079259514982465,0.228856906485921,0.472433562697379,0.217063318476228,0.916635663255241,0.0346431681929871,0.123831250130572,-0.0386075075759533,-0.0019090696461204,-0.0988753233857554,-0.0551650416211719,0.282376902576941,0.026117409444912,-0.0450596841323958,0.0473620345589877,-0.0757726864822486,0.112063097529407,0.0414482540315559,0.418749212941675,-0.0377013302158227,-0.0010554241680106,-0.0305728720550561,-0.0231938807564651,0.0089738460894085,8.45274798560749,-62.6980256321936,-0.816587744712896,0.512839340759177,8.39589523771529,9.95931331464822,-0.469405056190941,-60.2447214481942,8.54864577358209,1.26471022830966,-1.7172690518413,8.68101896912363,1.00450554428771,-0.356571379567959,-0.0275767543042439,0.999190299592024,0.320156862502339,1.65067205704611,-0.130031671163946,-0.203162158313893,0.354375788094557,-0.0219619450721992,0.0509079260630591,8.99555676825151,-59.3306811050612,-1.30507780079082,0.552028295537128,8.42155913929441
PI 534099,66.00364154551347,48.78170780472391,6.433602655547169,15.048736909402512,39.19678236353091,531.0601182599737,33.82742516398265,4.487588957670191,13.604144402226536,82.44460267113793,63.97604338888171,6.9079530624677945,1.594604472817065,23.584861750308846,10.21899902857925,17.048983549564298,7.853198190638329,3.0225490517037006,57.33533178813549,1.7296263488874333,63.75178485727122,40.12889807199281,5.752986699715536,24.943534623952875,37.0923829006304,907.0706190526191,44.14926995440132,6.272925597518579,14.077444951728301,74.72333497661242,68.71645023365649,7.048318329064211,1.7045813754124368,24.578341724425293,12.176444129371971,17.642101634260595,7.977314508973311,3.343793992197327,63.59036698043718,1.9971457906697334,0.453693009886075,0.928906144021754,-1.22372612853846,0.204138784295591,-11.2428583851673,75.90368884706407,62.24931738104979,1.151321343055513,16.85408041237075,9.115283174749713,75.06310229407603,63.27231160997396,0.533662268786874,18.74440699196287,11.427583478565307,-1.50812458665456,0.063540237591277,25.8696285092866,1.32953096700421,0.711197775722437,-2.49005695871074,1.64294300636882,0.10251387781544,-3.75226792797019,0.532931068992749,-0.0341171583190519,-0.177378163293685,-0.105790797516038,0.657516825107631,-0.0536880666219795,0.70803754201059,0.305132440331542,0.397838718449668,0.0347909089692038,-0.0936540106248649,0.0740965929380775,0.020319371791775,0.0689681387893512,0.0421236293277588,0.191549592608668,0.0347890584193481,0.0158045569871059,0.106282788136242,0.109095648306617,0.154668921385464,-0.0110743834160926,0.0164338224411695,-0.536478436705973,0.112158393299503,0.253672898525074,8.49533659286867,-56.1280016127441,-0.131744656613442,2.04195453582047,5.28552411586514,10.8582006954559,2.3719644558856,-56.378301751993,21.1180954156023,1.51007009691667,-1.38614520510622,6.34269617817065,4.7071955588875,0.896159928269466,-2.55036444558525,1.40763961519685,0.156791185536736,-5.97503943828858,-0.119016387403441,-0.217475660040177,0.116529903620838,0.183403716501642,0.0822803225761041,9.38608357779815,-54.1857872839889,-0.748416237647893,3.09266541530896,5.65307403276983
PI 534101,68.72234099385507,45.53685737991848,6.51897451275244,12.423550420411631,50.54071422290381,553.624088928954,39.29445820258171,4.5455349047413005,13.282543868631826,83.78859808210814,67.85523257654285,8.474405896827449,0.05022584364056518,22.26133887964868,9.712948750799239,21.782760755582537,8.592249327591478,2.3870153823050995,58.973264664094394,1.4211427583954521,61.57842205152144,47.732293937039856,4.344211373915746,22.899177098274574,45.710571888045806,1013.9705487927112,37.51547526888959,4.57278115124372,11.346787702169552,122.58910581153731,59.03139642265872,6.46230438939415,0.5840865641213198,21.204780354546493,11.0556420142911,21.933872647528865,7.9864542529155305,2.5369625093089927,58.644168553271086,1.5094038790507336,0.0389331496710915,1.58432345544238,-0.0724612134863546,-0.0692763793037467,-2.93417773499157,84.19881996231729,65.75178241272677,0.31246251244638,21.49730728180817,10.777571758195883,83.16549575528623,67.68606445495668,-0.042580078088505946,20.553106547884447,10.829029749102997,-1.44980827464402,2.64722107287158,14.3631474066201,2.49113852340402,21.3517042592599,-2.9427550314726,2.20589576871819,-0.182185988867014,0.0429886467389126,0.570250855026026,-0.103953370025221,0.0482122984202586,-0.33360509917356,0.843207160865361,-0.0955693327473622,0.83151450428096,-0.0452731253990214,0.0059940682611404,-0.145736854747664,0.463076225376237,-0.130039140959844,-0.23743275126656,10.6292036486487,-0.0474615893866157,0.13823744960884,0.0069372240572212,-0.0705048295945756,0.0628178302140191,-0.0055804289061785,0.0621057385923214,-0.0122724309852987,0.0294179407957079,-1.13627259716736,-0.0439218140926298,0.0047745440310315,11.1323684159092,-51.6334754102516,-1.34809872307201,2.61635511853869,6.45483356627589,11.5955517194715,1.27150892671873,-28.2550071243574,10.520661564439,1.80758054908584,-2.24064843538216,5.60624004037955,3.74367533154596,0.751676500912329,-2.33547799828485,2.24323028076486,-0.114227610582067,0.0023763359774803,-0.138624294211574,0.0282763967495351,0.506549308679921,0.0382624243597411,0.0173351901724285,11.110935388397,-38.8423367279369,-1.80050432065595,3.01148105526178,5.88872519258674
PI 534104,65.90700822375787,46.798840065938876,7.445021107174916,7.485553484855251,38.557415277858006,545.4802931142357,43.54070857748821,6.672139872359621,12.629804201469367,78.74335209988854,58.9627180675135,9.066633889898998,0.8126077267642489,22.23705110520701,10.96996569928418,17.673922677140787,7.2207645800445786,2.9516314207758203,59.07387033240269,0.9760439835960513,64.28915036660406,41.596024796457726,4.695112810877496,9.263352705371474,48.4342800603483,702.9203141287871,38.4323187036621,6.165077403508409,12.661473365412842,78.19320250014182,72.41431218198329,8.35111805886674,0.7289603005156419,20.969602621208967,10.47768227857647,21.091018793882352,8.89471520438267,3.5920927291558833,77.67441860997589,1.7382831476993434,0.174699981746743,0.953026578426632,-0.232855312286002,-0.0585440672047863,-4.62995799804265,84.36253507554848,63.449829077411685,0.37007195574987994,18.887895317496138,7.939049330654762,87.09281140548863,65.65917883397158,0.6510744910996338,17.098520264858006,8.151371749541177,-1.5106184320202,0.0670445020698102,6.32468504546845,2.44836207230806,16.1909316908019,-2.26570014548632,2.35253766271255,-0.0019604246780557,-3.33510876812036,0.708049487962653,-0.0245475845552122,-0.11117402188068,-0.369362055085013,0.23749736397089,0.256159929583302,0.288626414193078,-0.117324454303146,-0.0759969782635695,0.0025074944502926,-0.0069866164580969,0.228137279883662,-0.0789174725395501,-0.102937030369728,-0.0569971475984628,-0.0448755660867591,0.193341126311546,0.231824567299183,0.216985530060431,0.314869301315621,0.780947556579328,0.0323636117323295,0.0348204209323313,0.759318643263179,-0.0947366036585664,0.0267440609125054,8.39273057509642,-53.8465638131222,-0.938138251742405,2.06531755730275,5.33750735837541,12.0016452770488,0.617668289765221,-51.1728618443256,12.7861086921445,2.78772047395064,-1.73099298863727,4.32864153153806,2.30960886781786,0.776577333093752,-2.4070532410646,2.28180360802077,-0.0250031747648903,-2.68946420816734,-0.103225771221983,-0.18254510373902,0.443080684188428,-0.0417635564097292,0.0125923046671751,10.1461768181411,-50.1018930814023,-1.33274312596707,2.11202323791949,5.00850791177544
PI 534105,64.86320243229628,59.92416289841357,9.737521558999216,21.07008851727864,28.398685066831305,565.5390096686056,46.33107185868311,5.237902401770911,12.288674650491506,82.02769854677604,75.95576309433588,7.4999184719009175,1.2152977223638448,21.42370915090512,10.15956254202478,16.86332190472243,7.120623005342809,2.8466096272535006,64.2350104529946,0.9644886614482883,62.655510708348594,63.83026173141331,9.179392637001756,15.310318017018234,30.251394608139634,261.71394972455914,30.471688192130838,4.790702062577429,10.791123991505541,115.86625442916922,61.66254960852103,7.42363463176302,2.0838934483761187,23.132877804028503,11.369452132795072,19.469207759733564,8.234607377750171,3.5485787332396903,70.86314468508539,1.9318192145485635,-0.419213341808412,0.692366936132585,-0.117812424906459,-0.0683486235479283,-1.23940256648628,77.15045769793437,66.24904440199275,1.3410204878014969,15.333887881125897,8.606217597645754,75.79159772069963,66.12054857424128,0.6056574351027839,17.331557172634717,8.505539576138688,-1.96195177719599,-1.53507743890738,18.1237064033544,2.79908556690572,-5.36147180134653,-2.81230242906563,2.2573413703723,-0.183588755442473,-1.43951175420787,0.778365398823837,-0.0340361197283165,0.0651840366902006,-0.0573173490416204,-0.273362425389768,0.0652392720630649,-0.537230950915448,-0.342305563638282,-0.0853777533239815,-0.121864293878597,0.412525969664951,-0.188178130315969,-0.0101712892511702,0.714718467770014,0.079779306238909,0.119088748729644,0.154529805558736,0.156444790234156,0.246598303914076,0.103185695547465,1.00294652676136,-0.017613116211898,-0.00193958764102,-0.548360788957286,0.1302780682235,-0.0116982890991056,8.56478702382323,-55.6232231284372,-0.305292165642679,1.84674203499668,3.6831270584328,11.1426538555438,-0.475884893632775,-34.9119897059746,13.6929885983218,2.42850461593641,-1.19151271992451,4.99287831615165,2.81887710880112,0.64040300662343,-2.68147952868879,2.2433270043718,-0.119843030950472,0.133723155984222,-0.11616528514301,0.0017056295378564,0.282940628736839,0.0263466692654419,0.0959833789025016,9.71404929360976,-43.0120850168726,-0.769420778190046,2.13850905648568,4.25976327884031
PI 534108,65.08999118163948,46.011435673173665,5.655648575449026,14.141170569101378,47.82326494214551,637.2300836692672,43.54857815042961,5.5003645455997905,12.655529571724166,112.56800255407013,63.55684849713581,7.403769288115027,0.9682003323859439,23.327240017592118,10.117807242283419,15.413564574250959,7.274347618540509,2.746920363533081,53.02813238072869,1.916910357569685,62.84807061523071,49.566443668048805,8.784333900521606,19.793925033863253,44.7001494552833,884.404121705023,39.94709205021932,5.407177077269219,12.832096059104721,98.98851254430562,62.548293788847865,7.766161943657162,2.201096573484119,24.000573077321036,11.22823590071733,12.917996158190963,7.931617359623391,4.022947717513175,51.504857603229084,2.2789187107731355,0.319249111775584,0.0225778780205224,-1.19195834249509,-0.0997658242462179,-10.9381044996854,120.02388879554148,67.40289712529326,0.1928809007849599,16.84981863964286,8.898336627080605,118.24026008625684,66.88395397721558,0.36665695604483384,17.26088563512736,8.597313319686727,-2.00757215862248,0.864343613383371,7.12987339721724,1.04489265967732,24.6983239174703,-3.91823194064415,2.47249244552437,-0.185929120679245,-0.520443850857285,0.450739156193222,-0.034443399449117,0.0772635746497221,0.553196557978178,0.399737379387334,-0.0653053590264167,0.387888212390242,-0.0827004291109046,-0.0169420531235726,0.0139517265065744,-0.120633658780983,-0.0158685449662184,0.0489470486504578,1.27338960735527,0.0288646689115866,0.109749932158552,-0.161907286535715,0.0903544586469396,0.464530159272209,-0.0287257859010167,0.188849912451001,-0.0148606142259161,-0.007699122296079,0.900950039908909,0.0243959299667109,-0.0338291660575939,9.72872095893797,-18.6896471056519,-0.893250334022089,1.81259969176022,5.15135172772317,11.8295696927705,1.4712870765093,-22.9891783581413,8.35741724794285,1.71769597715187,-1.2151163057216,5.66552816715607,2.87724789998993,0.782124564810092,-3.58530906840498,1.77948893436394,-0.134047839531953,-4.40473535749636,-0.120466209977344,-0.18671967437469,0.701435604086396,0.0352278089355388,0.064261468292319,10.8179729317174,-19.9525051887273,-1.06773718841518,2.172118755781,5.25381134783581
PI 534112,70.02328237438007,35.53063748819591,6.4189879630014435,18.814764278099382,48.8545234061753,663.2846406455592,40.01451847477941,6.45401403838688,11.766828820180036,87.84607158038894,79.00273854721297,7.354385517111227,0.8144277270236799,23.3947461924238,10.374051868853009,14.660177371852638,9.731311757412959,3.1791507542478206,54.79544050285409,1.881566827154486,65.75957644378336,36.47362470932221,5.324030355960736,21.333531001779438,49.7932461049932,1014.4298522324501,53.38856221559072,7.848574346449109,10.806401340873702,87.80058015293302,84.41881352778529,8.134194967222221,1.2652500360241228,20.599325821120196,9.92433221067574,14.563354319262693,8.338179546771391,3.4942066226932385,57.24724091806898,2.2322287564577197,-0.0430493462744158,0.596135272715318,0.0118791499413072,0.015573756348301,-3.00260107224967,80.34255254294698,70.52519965361387,0.5570864634738589,19.008175999677047,9.021830619385003,82.06224307471743,67.21872721283268,0.16850238518580385,17.261235295809318,9.021564590224907,-1.913546426503,-0.55701133167336,,2.90179299192088,23.5794830974358,-3.77518696603283,2.57640740277193,-0.118676507614647,-0.848639693088646,0.855734581937898,-0.0608898324388847,0.0265401154549951,-0.170581034479572,0.133871819303734,0.0192146526742961,0.52940350200953,0.334229780854188,0.216076429299306,-0.0816216071452662,-0.0005178538623016,0.0685555346582781,0.106033257067723,0.553544892986355,-0.119489236955641,-0.0433504347059908,-0.0066044939385138,-0.143159755372171,0.0991006381262232,0.0447446063525517,0.186366981093913,0.0214044796604026,-0.0468835601603543,-0.697529205547272,-0.0919046995302128,-2.94872705241026e-05,13.6111827509148,-50.6529413669879,-0.833186229859564,2.07265516227235,5.97490401807174,13.2094543423105,-0.0201455236105244,-46.0851238023526,,2.85029671796208,-1.8317791447163,3.63709027086625,2.37039705812194,0.847452990850448,-3.32595137122435,2.49618916632507,-0.0520637194484019,-0.319378957985078,-0.144878052906154,-0.158045293011627,0.303421273976671,-0.0367759632626568,-0.0314657579804461,13.0658216011461,-46.3162566982477,-1.34559384012649,2.07273951346405,4.81357060324746
PI 534114,72.45443305140557,38.88204931167099,5.266959837380426,11.587003286196023,27.962677459773005,253.58143204477312,27.288482094802692,4.7088796797017505,11.941063103271096,77.75380488063104,55.81964238105342,6.52550587455792,0.018229541410172186,24.570205261452706,8.59720216614133,19.81516344466246,6.377990922146154,1.5477520245203094,55.64900134205109,2.218040852730024,67.06359032470213,41.6088000319683,7.662868736006066,21.617154555501443,27.435041088753742,526.8658691620248,36.876222522868986,5.77074311976855,12.45247426267117,76.30303393463701,58.989125238948674,6.430971849913284,1.0975012406324698,25.034726207270264,9.13541171028202,20.945809075405773,7.14882723219722,2.3521976766209582,52.04943211623679,3.6171940971642815,0.134146099154811,2.65492770354493,-0.201796513562123,0.150171512872711,-6.64288796111688,79.45459295695719,68.21732354601538,0.8794993046768289,22.656888497782766,8.152292147888945,80.65415927448903,68.76251133565867,0.5411961837973238,21.72601906830807,8.728302737176008,-1.82142326046307,-0.0239244512392863,5.50973623566155,1.35498957894472,-3.6081820302367,-0.895268198904653,1.99007401084815,-0.0532212262256081,-5.68803593214087,0.689497493238827,-0.0744032145400776,0.0701287809816866,0.454894089303949,0.865638079282733,-0.0188693079115308,1.07769892658781,0.35134751704978,0.225502351364828,0.042827942116811,-0.0186585202900534,0.0567807804331449,-0.0144868499794344,,0.0189058634583865,0.0626028716947402,0.0570596166870314,0.120858796988015,0.519750993283287,-0.0646834469443426,0.630805894630905,0.015097507556065,0.0079919258232936,-0.384654222101757,-0.0410854928100916,0.0706562741910836,14.1411352770816,-56.8986514347467,-1.17512464813791,0.595514169360237,8.12430241931255,14.5574551403322,1.24092691062381,-51.7399355788836,6.16323941900174,1.15670126846047,-1.74584895902578,8.14038198315008,1.7237200818998,0.848619861662586,-0.850672217238904,2.02812143373372,0.0468139988097749,-4.56906842979631,-0.134210860572569,-0.162222001092285,0.666506893234858,0.0466709710907564,0.0430538898405711,14.1510634737122,-53.5702844334804,-1.48884975775659,0.967353603835846,7.99251854327034
